repayment_id,loan_id,due_date,amount_due,amount_paid,payment_status
R301725,L201725,2026-11-01,4867.0,4544.0,Partial
R301726,L201726,2024-07-20,120583.0,73913.0,Partial
R301727,L201727,2025-04-19,35688.0,2896.0,Partial
R301728,L201728,2026-02-07,17583.0,13991.0,Partial
R301729,L201729,2025-10-21,30042.0,24891.0,Partial
R301730,L201730,2024-08-25,16833.0,15902.0,Partial
R301731,L201731,2026-08-03,22458.0,14556.0,Partial
R301732,L201732,2026-11-17,49417.0,36334.0,Partial
R301733,L201733,2025-12-23,5472.0,4741.0,Partial
R301734,L201734,2026-06-09,78867.0,70836.0,Partial
R301735,L201735,2025-09-11,23139.0,13906.0,Partial
R301736,L201736,2025-07-16,63738.0,59692.0,Partial
R301737,L201737,2025-08-31,68021.0,32056.0,Partial
R301738,L201738,2026-04-26,44250.0,30976.0,Partial
R301739,L201739,2025-08-09,69500.0,3849.0,Partial
R301740,L201740,2023-07-03,142083.0,56683.0,Partial
R301741,L201741,2026-09-28,7533.0,5874.0,Partial
R301742,L201742,2027-05-24,14633.0,9316.0,Partial
R301743,L201743,2027-09-18,18762.0,12853.0,Partial
R301744,L201744,2024-08-29,230167.0,209283.0,Partial
R301745,L201745,2026-10-02,69417.0,4198.0,Partial
R301746,L201746,2024-03-10,30639.0,25466.0,Partial
R301747,L201747,2025-10-30,359500.0,296951.0,Partial
R301748,L201748,2027-07-11,9771.0,7703.0,Partial
R301749,L201749,2027-09-21,19075.0,12608.0,Partial
R301750,L201750,2026-12-05,60000.0,48322.0,Partial
R301751,L201751,2024-05-09,31708.0,9114.0,Partial
R301752,L201752,2028-02-09,7119.0,6641.0,Partial
R301753,L201753,2026-01-15,24750.0,17613.0,Partial
R301754,L201754,2025-05-14,17806.0,2241.0,Partial
R301755,L201755,2026-01-26,54869.0,43894.0,Partial
R301756,L201756,2027-10-20,3433.0,2934.0,Partial
R301757,L201757,2026-10-14,15429.0,10721.0,Partial
R301758,L201758,2025-03-05,145833.0,132746.0,Partial
R301759,L201759,2026-06-01,28875.0,23117.0,Partial
R301760,L201760,2025-07-11,7333.0,4799.0,Partial
R301761,L201761,2025-09-04,8524.0,4515.0,Partial
R301762,L201762,2026-08-05,82694.0,55669.0,Partial
R301763,L201763,2026-09-18,12667.0,9912.0,Partial
R301764,L201764,2024-09-28,2567.0,1673.0,Partial
R301765,L201765,2026-12-05,8917.0,5556.0,Partial
R301766,L201766,2025-08-05,17806.0,15366.0,Partial
R301767,L201767,2025-11-14,30500.0,19650.0,Partial
R301768,L201768,2027-02-27,46933.0,35474.0,Partial
R301769,L201769,2026-11-14,5825.0,4755.0,Partial
R301770,L201770,2027-02-17,2810.0,621.0,Partial
R301771,L201771,2023-11-02,154500.0,132442.0,Partial
R301772,L201772,2024-09-10,10889.0,7376.0,Partial
R301773,L201773,2024-02-18,104444.0,57035.0,Partial
R301774,L201774,2024-06-22,61667.0,52119.0,Partial
R301775,L201775,2027-04-17,96292.0,77114.0,Partial
R301776,L201776,2026-01-24,7542.0,3779.0,Partial
R301777,L201777,2027-09-23,6036.0,5655.0,Partial
R301778,L201778,2026-02-04,4708.0,3131.0,Partial
R301779,L201779,2024-09-23,27750.0,17366.0,Partial
R301780,L201780,2027-02-04,13611.0,12020.0,Partial
R301781,L201781,2024-03-01,53875.0,38909.0,Partial
R301782,L201782,2025-02-10,52771.0,33278.0,Partial
R301783,L201783,2025-10-23,219958.0,155979.0,Partial
R301784,L201784,2026-11-20,6286.0,5222.0,Partial
R301785,L201785,2025-01-07,3167.0,2025.0,Partial
R301786,L201786,2026-06-12,10417.0,7029.0,Partial
R301787,L201787,2024-12-31,102125.0,81345.0,Partial
R301788,L201788,2026-04-22,62292.0,50857.0,Partial
R301789,L201789,2026-08-01,165194.0,148321.0,Partial
R301790,L201790,2026-07-03,1964.0,1913.0,Partial
R301791,L201791,2027-07-29,3183.0,2794.0,Partial
R301792,L201792,2024-04-21,45361.0,37104.0,Partial
R301793,L201793,2027-06-15,7333.0,6455.0,Partial
R301794,L201794,2026-05-02,47438.0,34800.0,Partial
R301795,L201795,2024-07-05,19250.0,14113.0,Partial
R301796,L201796,2023-06-12,38250.0,36203.0,Partial
R301797,L201797,2028-06-02,7143.0,6513.0,Partial
R301798,L201798,2023-06-21,51583.0,42346.0,Partial
R301799,L201799,2023-12-05,19667.0,3686.0,Partial
R301800,L201800,2026-07-25,62500.0,39177.0,Partial
R301801,L201801,2025-06-04,49208.0,45943.0,Partial
R301802,L201802,2028-02-28,10179.0,4654.0,Partial
R301803,L201803,2028-02-04,1242.0,1009.0,Partial
R301804,L201804,2028-02-19,4367.0,2823.0,Partial
R301805,L201805,2029-05-07,1892.0,995.0,Partial
R301806,L201806,2024-09-13,1433.0,73.0,Partial
R301807,L201807,2025-06-16,45396.0,29774.0,Partial
R301808,L201808,2024-06-15,428250.0,282352.0,Partial
R301809,L201809,2026-09-21,14875.0,13292.0,Partial
R301810,L201810,2025-10-12,2183.0,1371.0,Partial
R301811,L201811,2027-07-15,90867.0,84794.0,Partial
R301812,L201812,2026-01-10,53083.0,45055.0,Partial
R301813,L201813,2026-12-20,123111.0,109117.0,Partial
R301814,L201814,2028-12-14,3983.0,2817.0,Partial
R301815,L201815,2027-10-03,2310.0,1654.0,Partial
R301816,L201816,2026-06-19,71262.0,59545.0,Partial
R301817,L201817,2026-05-18,30028.0,20819.0,Partial
R301818,L201818,2025-05-16,20306.0,16049.0,Partial
R301819,L201819,2025-06-10,23604.0,15254.0,Partial
R301820,L201820,2025-01-19,52562.0,47391.0,Partial
R301821,L201821,2028-03-30,2583.0,2178.0,Partial
R301822,L201822,2027-09-10,1774.0,487.0,Partial
R301823,L201823,2023-10-27,17000.0,12920.0,Partial
R301824,L201824,2027-06-07,14408.0,13231.0,Partial
R301825,L201825,2026-03-22,14562.0,12538.0,Partial
R301826,L201826,2026-04-21,4722.0,4079.0,Partial
R301827,L201827,2024-12-29,3250.0,2511.0,Partial
R301828,L201828,2027-08-16,70560.0,21073.0,Partial
R301829,L201829,2024-11-17,79111.0,49877.0,Partial
R301830,L201830,2025-02-26,12217.0,8011.0,Partial
R301831,L201831,2024-12-05,1383.0,953.0,Partial
R301832,L201832,2026-07-26,216042.0,153665.0,Partial
R301833,L201833,2026-06-23,9729.0,2305.0,Partial
R301834,L201834,2026-05-14,30542.0,24191.0,Partial
R301835,L201835,2027-01-23,27048.0,23090.0,Partial
R301836,L201836,2025-07-28,26250.0,22788.0,Partial
R301837,L201837,2024-12-10,9083.0,7364.0,Partial
R301838,L201838,2023-12-10,42458.0,25882.0,Partial
R301839,L201839,2026-05-03,8889.0,5352.0,Partial
R301840,L201840,2024-07-14,10750.0,8309.0,Partial
R301841,L201841,2026-11-10,47667.0,12378.0,Partial
R301842,L201842,2023-08-19,131667.0,91510.0,Partial
R301843,L201843,2027-11-08,1683.0,1512.0,Partial
R301844,L201844,2025-03-07,12583.0,10610.0,Partial
R301845,L201845,2024-11-30,27278.0,20943.0,Partial
R301846,L201846,2024-11-09,98500.0,92914.0,Partial
R301847,L201847,2028-07-06,3733.0,3182.0,Partial
R301848,L201848,2027-01-16,55146.0,34918.0,Partial
R301849,L201849,2026-11-11,5393.0,4897.0,Partial
R301850,L201850,2025-09-30,7979.0,7805.0,Partial
R301851,L201851,2028-03-09,26548.0,18553.0,Partial
R301852,L201852,2025-06-21,49306.0,38797.0,Partial
R301853,L201853,2025-05-26,22583.0,14272.0,Partial
R301854,L201854,2026-05-11,138083.0,130343.0,Partial
R301855,L201855,2026-04-18,6500.0,4049.0,Partial
R301856,L201856,2026-03-19,7854.0,3881.0,Partial
R301857,L201857,2024-01-09,1583.0,1341.0,Partial
R301858,L201858,2026-07-28,10190.0,6186.0,Partial
R301859,L201859,2027-07-12,20354.0,15690.0,Partial
R301860,L201860,2027-11-16,19017.0,12491.0,Partial
R301861,L201861,2025-11-13,195292.0,137280.0,Partial
R301862,L201862,2025-10-31,90875.0,68014.0,Partial
R301863,L201863,2026-02-25,25167.0,22364.0,Partial
R301864,L201864,2025-11-21,16167.0,11643.0,Partial
R301865,L201865,2023-07-11,67833.0,47518.0,Partial
R301866,L201866,2025-07-27,16188.0,14660.0,Partial
R301867,L201867,2025-09-15,31733.0,28039.0,Partial
R301868,L201868,2026-11-04,7183.0,3384.0,Partial
R301869,L201869,2027-01-03,4192.0,2976.0,Partial
R301870,L201870,2026-07-14,18111.0,14690.0,Partial
R301871,L201871,2026-02-05,7595.0,6382.0,Partial
R301872,L201872,2028-05-08,7342.0,6931.0,Partial
R301873,L201873,2025-04-21,5750.0,4933.0,Partial
R301874,L201874,2024-02-23,119917.0,96596.0,Partial
R301875,L201875,2027-08-14,1202.0,771.0,Partial
R301876,L201876,2027-01-30,49583.0,37119.0,Partial
R301877,L201877,2025-12-15,60583.0,47760.0,Partial
R301878,L201878,2027-12-20,2633.0,2379.0,Partial
R301879,L201879,2026-12-28,14778.0,10781.0,Partial
R301880,L201880,2028-01-06,3607.0,2358.0,Partial
R301881,L201881,2027-01-01,78472.0,53188.0,Partial
R301882,L201882,2023-05-11,31583.0,26152.0,Partial
R301883,L201883,2026-12-26,13896.0,9076.0,Partial
R301884,L201884,2025-09-08,36722.0,31066.0,Partial
R301885,L201885,2026-12-09,27017.0,16383.0,Partial
R301886,L201886,2027-09-19,10967.0,9302.0,Partial
R301887,L201887,2027-12-29,25942.0,17755.0,Partial
R301888,L201888,2026-07-29,46521.0,43093.0,Partial
R301889,L201889,2027-11-15,14367.0,11666.0,Partial
R301890,L201890,2026-08-30,31583.0,28614.0,Partial
R301891,L201891,2028-09-21,7292.0,7114.0,Partial
R301892,L201892,2027-08-19,43345.0,42981.0,Partial
R301893,L201893,2025-04-08,5883.0,2717.0,Partial
R301894,L201894,2024-09-10,12267.0,11474.0,Partial
R301895,L201895,2028-05-13,14875.0,9418.0,Partial
R301896,L201896,2025-11-08,45200.0,3927.0,Partial
R301897,L201897,2025-09-03,2567.0,1938.0,Partial
R301898,L201898,2027-01-24,23458.0,19970.0,Partial
R301899,L201899,2027-02-02,6952.0,4803.0,Partial
R301900,L201900,2025-02-21,23083.0,16505.0,Partial
R301901,L201901,2024-07-23,3250.0,1478.0,Partial
R301902,L201902,2023-06-19,35083.0,24679.0,Partial
R301903,L201903,2025-03-02,2250.0,1558.0,Partial
R301904,L201904,2027-04-30,9310.0,8672.0,Partial
R301905,L201905,2025-09-20,7806.0,5064.0,Partial
R301906,L201906,2026-10-02,108292.0,90574.0,Partial
R301907,L201907,2026-04-13,24125.0,16031.0,Partial
R301908,L201908,2026-04-05,4833.0,3555.0,Partial
R301909,L201909,2027-01-01,16139.0,11787.0,Partial
R301910,L201910,2026-03-30,46771.0,38791.0,Partial
R301911,L201911,2025-09-09,8083.0,7289.0,Partial
R301912,L201912,2025-04-16,5167.0,3463.0,Partial
R301913,L201913,2026-01-12,32717.0,23720.0,Partial
R301914,L201914,2027-11-27,7800.0,6235.0,Partial
R301915,L201915,2025-12-03,9517.0,9028.0,Partial
R301916,L201916,2028-12-14,5117.0,3189.0,Partial
R301917,L201917,2024-12-01,12817.0,9517.0,Partial
R301918,L201918,2026-06-09,218583.0,176898.0,Partial
R301919,L201919,2027-02-17,3833.0,3813.0,Partial
R301920,L201920,2026-05-14,26458.0,23264.0,Partial
R301921,L201921,2024-05-18,23750.0,14486.0,Partial
R301922,L201922,2025-10-26,3083.0,2683.0,Partial
R301923,L201923,2027-10-13,7179.0,5016.0,Partial
R301924,L201924,2023-07-25,57417.0,43354.0,Partial
R301925,L201925,2028-06-02,20950.0,14217.0,Partial
R301926,L201926,2027-02-18,7688.0,6331.0,Partial
R301927,L201927,2026-10-09,15833.0,10098.0,Partial
R301928,L201928,2025-10-30,24667.0,17236.0,Partial
R301929,L201929,2026-12-03,8417.0,5889.0,Partial
R301930,L201930,2027-03-19,3008.0,1923.0,Partial
R301931,L201931,2026-07-30,16292.0,12901.0,Partial
R301932,L201932,2024-07-17,40833.0,31986.0,Partial
R301933,L201933,2029-02-13,3208.0,2855.0,Partial
R301934,L201934,2025-01-19,22500.0,18051.0,Partial
R301935,L201935,2027-01-13,14646.0,12946.0,Partial
R301936,L201936,2024-11-30,49583.0,37894.0,Partial
R301937,L201937,2024-12-29,100167.0,63814.0,Partial
R301938,L201938,2027-07-03,14208.0,10476.0,Partial
R301939,L201939,2027-04-15,44875.0,31040.0,Partial
R301940,L201940,2025-12-08,12619.0,12495.0,Partial
R301941,L201941,2024-08-07,72333.0,15592.0,Partial
R301942,L201942,2025-02-23,55600.0,49391.0,Partial
R301943,L201943,2026-09-25,3650.0,2909.0,Partial
R301944,L201944,2026-06-06,6517.0,5977.0,Partial
R301945,L201945,2026-05-16,2508.0,1734.0,Partial
R301946,L201946,2025-10-20,20583.0,15066.0,Partial
R301947,L201947,2027-04-04,6188.0,4283.0,Partial
R301948,L201948,2025-10-05,76083.0,15911.0,Partial
R301949,L201949,2027-08-02,53179.0,49567.0,Partial
R301950,L201950,2028-03-18,1667.0,424.0,Partial
R301951,L201951,2026-11-18,9508.0,7244.0,Partial
R301952,L201952,2025-04-29,9217.0,8025.0,Partial
R301953,L201953,2028-04-24,5233.0,2602.0,Partial
R301954,L201954,2027-05-08,33917.0,21880.0,Partial
R301955,L201955,2023-10-25,74875.0,61021.0,Partial
R301956,L201956,2025-07-24,93500.0,67108.0,Partial
R301957,L201957,2023-12-13,153000.0,144354.0,Partial
R301958,L201958,2024-02-13,3333.0,2427.0,Partial
R301959,L201959,2025-06-23,29854.0,22265.0,Partial
R301960,L201960,2024-08-12,10333.0,8791.0,Partial
R301961,L201961,2024-02-19,209917.0,129335.0,Partial
R301962,L201962,2025-06-04,34917.0,26760.0,Partial
R301963,L201963,2026-10-03,14979.0,10826.0,Partial
R301964,L201964,2025-10-10,10139.0,7274.0,Partial
R301965,L201965,2026-02-06,6104.0,4038.0,Partial
R301966,L201966,2025-08-19,12000.0,8871.0,Partial
R301967,L201967,2024-09-22,17472.0,16463.0,Partial
R301968,L201968,2024-07-21,5875.0,4436.0,Partial
R301969,L201969,2023-10-01,19042.0,12636.0,Partial
R301970,L201970,2028-02-24,619.0,480.0,Partial
R301971,L201971,2026-07-15,13458.0,8462.0,Partial
R301972,L201972,2027-05-23,2417.0,1975.0,Partial
R301973,L201973,2026-07-24,48500.0,43693.0,Partial
R301974,L201974,2024-03-07,69000.0,18119.0,Partial
R301975,L201975,2025-04-26,38458.0,29544.0,Partial
R301976,L201976,2028-07-18,1158.0,1006.0,Partial
R301977,L201977,2027-05-12,4854.0,3429.0,Partial
R301978,L201978,2026-01-01,38028.0,27805.0,Partial
R301979,L201979,2029-06-09,13758.0,10810.0,Partial
R301980,L201980,2027-07-30,7500.0,5532.0,Partial
R301981,L201981,2024-05-30,1333.0,172.0,Partial
R301982,L201982,2024-09-04,58833.0,46271.0,Partial
R301983,L201983,2026-03-11,5617.0,5302.0,Partial
R301984,L201984,2023-12-06,66833.0,50815.0,Partial
R301985,L201985,2025-12-31,21821.0,16347.0,Partial
R301986,L201986,2028-06-30,3583.0,3118.0,Partial
R301987,L201987,2025-03-26,14533.0,12104.0,Partial
R301988,L201988,2025-11-24,23833.0,22623.0,Partial
R301989,L201989,2027-11-13,17692.0,14923.0,Partial
R301990,L201990,2025-10-30,11625.0,7264.0,Partial
R301991,L201991,2025-02-16,256417.0,182646.0,Partial
R301992,L201992,2026-06-04,7125.0,6529.0,Partial
R301993,L201993,2025-02-20,35958.0,27424.0,Partial
R301994,L201994,2027-05-23,5142.0,3227.0,Partial
R301995,L201995,2024-01-30,54792.0,36937.0,Partial
R301996,L201996,2027-03-25,63694.0,28044.0,Partial
R301997,L201997,2027-01-28,40119.0,26871.0,Partial
R301998,L201998,2026-10-29,170625.0,146702.0,Partial
R301999,L201999,2026-08-31,68583.0,56609.0,Partial
R302000,L202000,2027-03-21,3611.0,2886.0,Partial
R302001,L202001,2025-06-03,71400.0,18126.0,Partial
R302002,L202002,2027-05-08,2600.0,2410.0,Partial
R302003,L202003,2024-10-10,5383.0,3948.0,Partial
R302004,L202004,2025-08-18,68972.0,57729.0,Partial
R302005,L202005,2028-02-26,22988.0,21717.0,Partial
R302006,L202006,2026-03-12,7729.0,5998.0,Partial
R302007,L202007,2024-08-25,16250.0,11176.0,Partial
R302008,L202008,2026-07-13,1817.0,1125.0,Partial
R302009,L202009,2027-10-17,3892.0,3375.0,Partial
R302010,L202010,2028-11-21,7242.0,5488.0,Partial
R302011,L202011,2027-05-03,14938.0,12810.0,Partial
R302012,L202012,2026-10-10,55688.0,37096.0,Partial
R302013,L202013,2024-10-12,496667.0,319174.0,Partial
R302014,L202014,2028-08-11,21050.0,13276.0,Partial
R302015,L202015,2026-03-26,123208.0,112487.0,Partial
R302016,L202016,2025-03-30,23444.0,12788.0,Partial
R302017,L202017,2024-11-07,12861.0,8609.0,Partial
R302018,L202018,2025-03-10,17562.0,11619.0,Partial
R302019,L202019,2026-06-08,14361.0,12579.0,Partial
R302020,L202020,2026-04-26,7875.0,7035.0,Partial
R302021,L202021,2024-08-16,30806.0,22473.0,Partial
R302022,L202022,2026-11-10,19708.0,14520.0,Partial
R302023,L202023,2025-05-12,37905.0,31531.0,Partial
R302024,L202024,2026-01-13,11717.0,11070.0,Partial
R302025,L202025,2024-11-30,26000.0,17086.0,Partial
R302026,L202026,2025-06-25,7119.0,4737.0,Partial
R302027,L202027,2027-01-09,27933.0,22065.0,Partial
R302028,L202028,2027-04-10,19646.0,15892.0,Partial
R302029,L202029,2025-02-04,55042.0,36363.0,Partial
R302030,L202030,2026-11-28,18083.0,13219.0,Partial
R302031,L202031,2026-06-15,56833.0,35391.0,Partial
R302032,L202032,2026-03-11,35778.0,30403.0,Partial
R302033,L202033,2026-02-16,11200.0,6128.0,Partial
R302034,L202034,2029-05-22,24192.0,21628.0,Partial
R302035,L202035,2024-12-22,18417.0,11435.0,Partial
R302036,L202036,2026-11-05,47450.0,34403.0,Partial
R302037,L202037,2028-10-25,3350.0,2830.0,Partial
R302038,L202038,2028-04-25,6308.0,4046.0,Partial
R302039,L202039,2026-05-02,4940.0,4218.0,Partial
R302040,L202040,2027-08-20,8179.0,1593.0,Partial
R302041,L202041,2025-08-29,30050.0,26518.0,Partial
R302042,L202042,2025-11-26,14521.0,10154.0,Partial
R302043,L202043,2028-01-29,22225.0,8932.0,Partial
R302044,L202044,2025-08-02,23483.0,19945.0,Partial
R302045,L202045,2028-10-21,4650.0,4023.0,Partial
R302046,L202046,2024-02-27,44083.0,35367.0,Partial
R302047,L202047,2023-11-10,31583.0,20057.0,Partial
R302048,L202048,2026-05-16,7694.0,5567.0,Partial
R302049,L202049,2026-03-22,484167.0,427594.0,Partial
R302050,L202050,2025-06-10,3617.0,700.0,Partial
R302051,L202051,2027-12-27,2033.0,1545.0,Partial
R302052,L202052,2026-09-19,104083.0,96435.0,Partial
R302053,L202053,2027-07-02,40817.0,32116.0,Partial
R302054,L202054,2026-08-16,14202.0,12812.0,Partial
R302055,L202055,2025-08-15,235333.0,146317.0,Partial
R302056,L202056,2026-01-25,49194.0,4498.0,Partial
R302057,L202057,2024-09-24,6229.0,4892.0,Partial
R302058,L202058,2026-06-05,6850.0,6354.0,Partial
R302059,L202059,2025-07-05,7375.0,5157.0,Partial
R302060,L202060,2026-10-10,18012.0,16538.0,Partial
R302061,L202061,2025-12-31,75250.0,65493.0,Partial
R302062,L202062,2024-12-20,15792.0,11398.0,Partial
R302063,L202063,2025-09-25,7631.0,6114.0,Partial
R302064,L202064,2025-10-22,162250.0,150364.0,Partial
R302065,L202065,2025-09-25,57146.0,37182.0,Partial
R302066,L202066,2023-07-06,206333.0,184011.0,Partial
R302067,L202067,2025-04-16,57417.0,44836.0,Partial
R302068,L202068,2024-08-25,78667.0,10588.0,Partial
R302069,L202069,2025-02-01,97833.0,79572.0,Partial
R302070,L202070,2026-10-21,17667.0,11517.0,Partial
R302071,L202071,2026-11-30,23567.0,21923.0,Partial
R302072,L202072,2025-07-11,29833.0,28122.0,Partial
R302073,L202073,2026-09-04,27117.0,17833.0,Partial
R302074,L202074,2026-11-13,16271.0,10739.0,Partial
R302075,L202075,2026-07-02,18786.0,9853.0,Partial
R302076,L202076,2027-02-24,7067.0,4573.0,Partial
R302077,L202077,2025-06-08,5881.0,3643.0,Partial
R302078,L202078,2027-06-23,16976.0,11286.0,Partial
R302079,L202079,2025-06-20,7300.0,5695.0,Partial
R302080,L202080,2027-07-28,7708.0,6629.0,Partial
R302081,L202081,2027-01-20,23858.0,17477.0,Partial
R302082,L202082,2024-08-22,72833.0,56617.0,Partial
R302083,L202083,2026-04-04,32542.0,23923.0,Partial
R302084,L202084,2026-06-15,6450.0,4400.0,Partial
R302085,L202085,2027-04-12,7167.0,4725.0,Partial
R302086,L202086,2025-04-13,38317.0,24397.0,Partial
R302087,L202087,2025-08-14,15542.0,10302.0,Partial
R302088,L202088,2026-06-23,3717.0,2592.0,Partial
R302089,L202089,2025-08-13,29560.0,10726.0,Partial
R302090,L202090,2026-08-07,64583.0,40464.0,Partial
R302091,L202091,2027-07-16,1810.0,1610.0,Partial
R302092,L202092,2026-04-29,16542.0,12797.0,Partial
R302093,L202093,2028-05-10,12619.0,10308.0,Partial
R302094,L202094,2025-04-04,20111.0,18645.0,Partial
R302095,L202095,2025-10-05,2095.0,1572.0,Partial
R302096,L202096,2026-09-20,22389.0,19149.0,Partial
R302097,L202097,2026-05-26,21812.0,15923.0,Partial
R302098,L202098,2025-06-17,3806.0,3542.0,Partial
R302099,L202099,2024-08-04,8333.0,3892.0,Partial
R302100,L202100,2024-07-05,49042.0,16127.0,Partial
R302101,L202101,2025-07-28,136250.0,64491.0,Partial
R302102,L202102,2024-04-01,17750.0,11501.0,Partial
R302103,L202103,2026-06-11,58600.0,44387.0,Partial
R302104,L202104,2028-01-09,24095.0,21359.0,Partial
R302105,L202105,2026-02-13,13450.0,8689.0,Partial
R302106,L202106,2025-09-06,18375.0,16230.0,Partial
R302107,L202107,2024-01-15,207250.0,179972.0,Partial
R302108,L202108,2027-03-17,10560.0,7564.0,Partial
R302109,L202109,2025-03-30,14933.0,13528.0,Partial
R302110,L202110,2026-09-06,27896.0,14820.0,Partial
R302111,L202111,2026-01-23,26146.0,21953.0,Partial
R302112,L202112,2028-04-10,2150.0,1935.0,Partial
R302113,L202113,2025-09-11,3567.0,2704.0,Partial
R302114,L202114,2025-02-19,16889.0,11282.0,Partial
R302115,L202115,2026-02-24,13194.0,12195.0,Partial
R302116,L202116,2028-04-25,5700.0,5202.0,Partial
R302117,L202117,2026-08-03,2979.0,2306.0,Partial
R302118,L202118,2023-10-16,129333.0,33052.0,Partial
R302119,L202119,2024-04-10,26250.0,22220.0,Partial
R302120,L202120,2024-04-20,94083.0,57811.0,Partial
R302121,L202121,2024-08-07,24417.0,17317.0,Partial
R302122,L202122,2025-06-03,70833.0,20329.0,Partial
R302123,L202123,2025-09-11,15194.0,12479.0,Partial
R302124,L202124,2026-07-06,4317.0,3276.0,Partial
R302125,L202125,2025-06-01,5464.0,5123.0,Partial
R302126,L202126,2028-01-01,5071.0,4384.0,Partial
R302127,L202127,2028-03-10,2758.0,2204.0,Partial
R302128,L202128,2023-10-21,209167.0,83479.0,Partial
R302129,L202129,2029-02-01,15158.0,9951.0,Partial
R302130,L202130,2024-07-20,387167.0,267542.0,Partial
R302131,L202131,2025-07-03,65000.0,53712.0,Partial
R302132,L202132,2026-10-17,8548.0,6074.0,Partial
R302133,L202133,2024-12-11,10354.0,6515.0,Partial
R302134,L202134,2027-07-15,13393.0,8456.0,Partial
R302135,L202135,2024-07-09,73333.0,64493.0,Partial
