policy_id,customer_id,policy_type,annual_premium,policy_active
P503766,C103766,Personal Accident,0.0,False
P503767,C103767,Health,0.0,False
P503768,C103768,Personal Accident,0.0,False
P503769,C103769,Personal Accident,10984.0,True
P503770,C103770,Health,0.0,False
P503771,C103771,Health,10549.0,True
P503772,C103772,Life,0.0,False
P503773,C103773,Life,0.0,False
P503774,C103774,Life,0.0,False
P503775,C103775,Motor,0.0,False
P503776,C103776,Motor,0.0,False
P503777,C103777,Life,34749.0,True
P503778,C103778,Motor,31302.0,True
P503779,C103779,Motor,18099.0,True
P503780,C103780,Health,0.0,False
P503781,C103781,Motor,0.0,False
P503782,C103782,Health,0.0,False
P503783,C103783,Health,23750.0,True
P503784,C103784,Life,6335.0,True
P503785,C103785,Motor,28483.0,True
P503786,C103786,Health,0.0,False
P503787,C103787,Life,11073.0,True
P503788,C103788,Personal Accident,0.0,False
P503789,C103789,Motor,29019.0,True
P503790,C103790,Motor,0.0,False
P503791,C103791,Life,0.0,False
P503792,C103792,Personal Accident,12944.0,True
P503793,C103793,Personal Accident,26105.0,True
P503794,C103794,Motor,0.0,False
P503795,C103795,Personal Accident,0.0,False
P503796,C103796,Life,0.0,False
P503797,C103797,Personal Accident,15888.0,True
P503798,C103798,Personal Accident,32499.0,True
P503799,C103799,Motor,42578.0,True
P503800,C103800,Personal Accident,0.0,False
P503801,C103801,Health,0.0,False
P503802,C103802,Motor,0.0,False
P503803,C103803,Personal Accident,0.0,False
P503804,C103804,Life,0.0,False
P503805,C103805,Life,0.0,False
P503806,C103806,Motor,0.0,False
P503807,C103807,Personal Accident,0.0,False
P503808,C103808,Motor,0.0,False
P503809,C103809,Personal Accident,11906.0,True
P503810,C103810,Life,25977.0,True
P503811,C103811,Motor,0.0,False
P503812,C103812,Life,0.0,False
P503813,C103813,Life,7627.0,True
P503814,C103814,Health,32362.0,True
P503815,C103815,Personal Accident,0.0,False
P503816,C103816,Personal Accident,0.0,False
P503817,C103817,Life,30649.0,True
P503818,C103818,Health,14901.0,True
P503819,C103819,Personal Accident,23023.0,True
P503820,C103820,Health,0.0,False
P503821,C103821,Health,29814.0,True
P503822,C103822,Health,37206.0,True
P503823,C103823,Health,0.0,False
P503824,C103824,Life,0.0,False
P503825,C103825,Health,19796.0,True
P503826,C103826,Life,0.0,False
P503827,C103827,Health,24982.0,True
P503828,C103828,Health,0.0,False
P503829,C103829,Life,0.0,False
P503830,C103830,Personal Accident,0.0,False
P503831,C103831,Motor,0.0,False
P503832,C103832,Motor,22942.0,True
P503833,C103833,Personal Accident,23015.0,True
P503834,C103834,Personal Accident,0.0,False
P503835,C103835,Life,0.0,False
P503836,C103836,Health,0.0,False
P503837,C103837,Personal Accident,0.0,False
P503838,C103838,Personal Accident,0.0,False
P503839,C103839,Life,8246.0,True
P503840,C103840,Personal Accident,30018.0,True
P503841,C103841,Life,0.0,False
P503842,C103842,Life,0.0,False
P503843,C103843,Personal Accident,7376.0,True
P503844,C103844,Motor,0.0,False
P503845,C103845,Life,0.0,False
P503846,C103846,Motor,0.0,False
P503847,C103847,Life,0.0,False
P503848,C103848,Personal Accident,0.0,False
P503849,C103849,Health,0.0,False
P503850,C103850,Life,0.0,False
P503851,C103851,Health,0.0,False
P503852,C103852,Life,24440.0,True
P503853,C103853,Health,0.0,False
P503854,C103854,Health,0.0,False
P503855,C103855,Personal Accident,0.0,False
P503856,C103856,Motor,0.0,False
P503857,C103857,Life,0.0,False
P503858,C103858,Personal Accident,0.0,False
P503859,C103859,Personal Accident,0.0,False
P503860,C103860,Personal Accident,0.0,False
P503861,C103861,Health,0.0,False
P503862,C103862,Personal Accident,0.0,False
P503863,C103863,Health,0.0,False
P503864,C103864,Motor,0.0,False
P503865,C103865,Personal Accident,0.0,False
P503866,C103866,Motor,0.0,False
P503867,C103867,Motor,0.0,False
P503868,C103868,Health,9071.0,True
P503869,C103869,Life,0.0,False
P503870,C103870,Motor,0.0,False
P503871,C103871,Life,0.0,False
P503872,C103872,Motor,0.0,False
P503873,C103873,Life,0.0,False
P503874,C103874,Life,0.0,False
P503875,C103875,Personal Accident,0.0,False
P503876,C103876,Motor,31584.0,True
P503877,C103877,Personal Accident,0.0,False
P503878,C103878,Life,0.0,False
P503879,C103879,Motor,0.0,False
P503880,C103880,Personal Accident,0.0,False
P503881,C103881,Personal Accident,0.0,False
P503882,C103882,Life,44946.0,True
P503883,C103883,Health,0.0,False
P503884,C103884,Health,0.0,False
P503885,C103885,Health,0.0,False
P503886,C103886,Motor,0.0,False
P503887,C103887,Personal Accident,30790.0,True
P503888,C103888,Motor,24474.0,True
P503889,C103889,Personal Accident,0.0,False
P503890,C103890,Health,21856.0,True
P503891,C103891,Health,0.0,False
P503892,C103892,Personal Accident,25064.0,True
P503893,C103893,Motor,0.0,False
P503894,C103894,Personal Accident,0.0,False
P503895,C103895,Health,0.0,False
P503896,C103896,Life,0.0,False
P503897,C103897,Personal Accident,0.0,False
P503898,C103898,Life,0.0,False
P503899,C103899,Motor,23470.0,True
P503900,C103900,Motor,0.0,False
P503901,C103901,Motor,0.0,False
P503902,C103902,Personal Accident,0.0,False
P503903,C103903,Motor,0.0,False
P503904,C103904,Health,0.0,False
P503905,C103905,Personal Accident,8367.0,True
P503906,C103906,Health,0.0,False
P503907,C103907,Motor,0.0,False
P503908,C103908,Motor,8046.0,True
P503909,C103909,Personal Accident,0.0,False
P503910,C103910,Motor,0.0,False
P503911,C103911,Life,0.0,False
P503912,C103912,Life,0.0,False
P503913,C103913,Personal Accident,15056.0,True
P503914,C103914,Life,0.0,False
P503915,C103915,Personal Accident,25475.0,True
P503916,C103916,Health,30727.0,True
P503917,C103917,Health,0.0,False
P503918,C103918,Life,0.0,False
P503919,C103919,Life,13002.0,True
P503920,C103920,Personal Accident,0.0,False
P503921,C103921,Life,0.0,False
P503922,C103922,Personal Accident,0.0,False
P503923,C103923,Life,0.0,False
P503924,C103924,Motor,0.0,False
P503925,C103925,Motor,0.0,False
P503926,C103926,Life,0.0,False
P503927,C103927,Motor,0.0,False
P503928,C103928,Motor,0.0,False
P503929,C103929,Life,0.0,False
P503930,C103930,Health,44911.0,True
P503931,C103931,Motor,0.0,False
P503932,C103932,Life,11039.0,True
P503933,C103933,Life,0.0,False
P503934,C103934,Personal Accident,0.0,False
P503935,C103935,Life,0.0,False
P503936,C103936,Health,0.0,False
P503937,C103937,Health,27159.0,True
P503938,C103938,Life,0.0,False
P503939,C103939,Personal Accident,30072.0,True
P503940,C103940,Life,24359.0,True
P503941,C103941,Life,21303.0,True
P503942,C103942,Health,0.0,False
P503943,C103943,Health,0.0,False
P503944,C103944,Personal Accident,13962.0,True
P503945,C103945,Motor,10875.0,True
P503946,C103946,Motor,13712.0,True
P503947,C103947,Health,0.0,False
P503948,C103948,Health,0.0,False
P503949,C103949,Health,0.0,False
P503950,C103950,Motor,0.0,False
P503951,C103951,Health,11830.0,True
P503952,C103952,Personal Accident,18534.0,True
P503953,C103953,Personal Accident,29294.0,True
P503954,C103954,Health,0.0,False
P503955,C103955,Life,0.0,False
P503956,C103956,Motor,0.0,False
P503957,C103957,Life,0.0,False
P503958,C103958,Personal Accident,0.0,False
P503959,C103959,Health,0.0,False
P503960,C103960,Health,0.0,False
P503961,C103961,Motor,0.0,False
P503962,C103962,Health,0.0,False
P503963,C103963,Life,0.0,False
P503964,C103964,Life,0.0,False
P503965,C103965,Life,10081.0,True
P503966,C103966,Life,7905.0,True
P503967,C103967,Life,0.0,False
P503968,C103968,Personal Accident,0.0,False
P503969,C103969,Life,0.0,False
P503970,C103970,Life,0.0,False
P503971,C103971,Health,0.0,False
P503972,C103972,Motor,0.0,False
P503973,C103973,Motor,0.0,False
P503974,C103974,Life,0.0,False
P503975,C103975,Motor,11524.0,True
P503976,C103976,Life,0.0,False
P503977,C103977,Life,0.0,False
P503978,C103978,Personal Accident,0.0,False
P503979,C103979,Health,0.0,False
P503980,C103980,Personal Accident,0.0,False
P503981,C103981,Health,18042.0,True
P503982,C103982,Life,35754.0,True
P503983,C103983,Life,0.0,False
P503984,C103984,Life,0.0,False
P503985,C103985,Personal Accident,0.0,False
P503986,C103986,Life,0.0,False
P503987,C103987,Motor,23086.0,True
P503988,C103988,Motor,0.0,False
P503989,C103989,Life,0.0,False
P503990,C103990,Personal Accident,0.0,False
P503991,C103991,Personal Accident,35993.0,True
P503992,C103992,Health,0.0,False
P503993,C103993,Motor,0.0,False
P503994,C103994,Motor,27104.0,True
P503995,C103995,Motor,28114.0,True
P503996,C103996,Health,0.0,False
P503997,C103997,Motor,0.0,False
P503998,C103998,Motor,0.0,False
P503999,C103999,Motor,0.0,False
P504000,C104000,Personal Accident,0.0,False
P504001,C104001,Health,0.0,False
P504002,C104002,Health,12120.0,True
P504003,C104003,Life,0.0,False
P504004,C104004,Life,0.0,False
P504005,C104005,Motor,0.0,False
P504006,C104006,Life,9058.0,True
P504007,C104007,Personal Accident,0.0,False
P504008,C104008,Motor,0.0,False
P504009,C104009,Personal Accident,0.0,False
P504010,C104010,Motor,44051.0,True
P504011,C104011,Health,0.0,False
P504012,C104012,Health,0.0,False
P504013,C104013,Personal Accident,0.0,False
P504014,C104014,Life,0.0,False
P504015,C104015,Personal Accident,33109.0,True
P504016,C104016,Personal Accident,0.0,False
P504017,C104017,Life,35946.0,True
P504018,C104018,Personal Accident,0.0,False
P504019,C104019,Life,22319.0,True
P504020,C104020,Personal Accident,24246.0,True
P504021,C104021,Health,0.0,False
P504022,C104022,Personal Accident,0.0,False
P504023,C104023,Life,0.0,False
P504024,C104024,Motor,0.0,False
P504025,C104025,Health,0.0,False
P504026,C104026,Health,14478.0,True
P504027,C104027,Motor,0.0,False
P504028,C104028,Personal Accident,0.0,False
P504029,C104029,Health,0.0,False
P504030,C104030,Health,9623.0,True
P504031,C104031,Personal Accident,26479.0,True
P504032,C104032,Life,20636.0,True
P504033,C104033,Health,11282.0,True
P504034,C104034,Personal Accident,0.0,False
P504035,C104035,Motor,0.0,False
P504036,C104036,Life,39532.0,True
P504037,C104037,Health,35117.0,True
P504038,C104038,Life,0.0,False
P504039,C104039,Personal Accident,0.0,False
P504040,C104040,Motor,7633.0,True
P504041,C104041,Life,0.0,False
P504042,C104042,Life,0.0,False
P504043,C104043,Life,0.0,False
P504044,C104044,Health,6048.0,True
P504045,C104045,Motor,0.0,False
P504046,C104046,Personal Accident,0.0,False
P504047,C104047,Motor,0.0,False
P504048,C104048,Motor,0.0,False
P504049,C104049,Health,0.0,False
P504050,C104050,Motor,19661.0,True
P504051,C104051,Health,34783.0,True
P504052,C104052,Life,0.0,False
P504053,C104053,Health,16579.0,True
P504054,C104054,Life,0.0,False
P504055,C104055,Motor,0.0,False
P504056,C104056,Motor,0.0,False
P504057,C104057,Life,0.0,False
P504058,C104058,Motor,0.0,False
P504059,C104059,Health,0.0,False
P504060,C104060,Motor,0.0,False
P504061,C104061,Motor,0.0,False
P504062,C104062,Life,0.0,False
P504063,C104063,Health,0.0,False
P504064,C104064,Health,10505.0,True
P504065,C104065,Life,0.0,False
P504066,C104066,Personal Accident,0.0,False
P504067,C104067,Personal Accident,14087.0,True
P504068,C104068,Health,0.0,False
P504069,C104069,Motor,38491.0,True
P504070,C104070,Health,23897.0,True
P504071,C104071,Personal Accident,23273.0,True
P504072,C104072,Personal Accident,0.0,False
P504073,C104073,Health,20567.0,True
P504074,C104074,Motor,26232.0,True
P504075,C104075,Life,0.0,False
P504076,C104076,Life,0.0,False
P504077,C104077,Health,0.0,False
P504078,C104078,Health,19852.0,True
P504079,C104079,Health,0.0,False
P504080,C104080,Life,0.0,False
P504081,C104081,Motor,0.0,False
P504082,C104082,Life,0.0,False
P504083,C104083,Personal Accident,6460.0,True
P504084,C104084,Personal Accident,0.0,False
P504085,C104085,Health,10740.0,True
P504086,C104086,Health,27248.0,True
P504087,C104087,Health,0.0,False
P504088,C104088,Motor,0.0,False
P504089,C104089,Life,39719.0,True
P504090,C104090,Motor,0.0,False
P504091,C104091,Life,0.0,False
P504092,C104092,Motor,0.0,False
P504093,C104093,Personal Accident,27775.0,True
P504094,C104094,Motor,0.0,False
P504095,C104095,Life,0.0,False
P504096,C104096,Motor,26117.0,True
P504097,C104097,Life,0.0,False
P504098,C104098,Life,0.0,False
P504099,C104099,Motor,0.0,False
P504100,C104100,Life,0.0,False
P504101,C104101,Motor,0.0,False
P504102,C104102,Health,0.0,False
P504103,C104103,Motor,0.0,False
P504104,C104104,Motor,0.0,False
P504105,C104105,Life,10852.0,True
P504106,C104106,Life,0.0,False
P504107,C104107,Personal Accident,0.0,False
P504108,C104108,Personal Accident,0.0,False
P504109,C104109,Motor,16583.0,True
P504110,C104110,Health,4360.0,True
P504111,C104111,Personal Accident,0.0,False
P504112,C104112,Personal Accident,0.0,False
P504113,C104113,Health,0.0,False
P504114,C104114,Life,0.0,False
P504115,C104115,Health,19831.0,True
P504116,C104116,Health,0.0,False
P504117,C104117,Health,0.0,False
P504118,C104118,Motor,42856.0,True
P504119,C104119,Personal Accident,28887.0,True
P504120,C104120,Health,8112.0,True
P504121,C104121,Life,0.0,False
P504122,C104122,Health,0.0,False
P504123,C104123,Life,0.0,False
P504124,C104124,Personal Accident,0.0,False
P504125,C104125,Personal Accident,26395.0,True
P504126,C104126,Health,0.0,False
P504127,C104127,Life,0.0,False
P504128,C104128,Life,30859.0,True
P504129,C104129,Health,0.0,False
P504130,C104130,Life,0.0,False
P504131,C104131,Personal Accident,0.0,False
P504132,C104132,Motor,28786.0,True
P504133,C104133,Life,16354.0,True
P504134,C104134,Life,42693.0,True
P504135,C104135,Motor,0.0,False
P504136,C104136,Motor,0.0,False
P504137,C104137,Motor,0.0,False
P504138,C104138,Motor,0.0,False
P504139,C104139,Health,0.0,False
P504140,C104140,Health,9070.0,True
P504141,C104141,Health,0.0,False
P504142,C104142,Personal Accident,44642.0,True
P504143,C104143,Health,0.0,False
P504144,C104144,Personal Accident,0.0,False
P504145,C104145,Personal Accident,0.0,False
P504146,C104146,Personal Accident,0.0,False
P504147,C104147,Health,37101.0,True
P504148,C104148,Motor,0.0,False
P504149,C104149,Personal Accident,37033.0,True
P504150,C104150,Life,0.0,False
P504151,C104151,Health,0.0,False
P504152,C104152,Personal Accident,0.0,False
P504153,C104153,Motor,0.0,False
P504154,C104154,Health,0.0,False
P504155,C104155,Personal Accident,33515.0,True
P504156,C104156,Life,0.0,False
P504157,C104157,Health,7400.0,True
P504158,C104158,Health,20842.0,True
P504159,C104159,Motor,0.0,False
P504160,C104160,Life,0.0,False
P504161,C104161,Personal Accident,0.0,False
P504162,C104162,Motor,0.0,False
P504163,C104163,Personal Accident,0.0,False
P504164,C104164,Life,0.0,False
P504165,C104165,Health,15587.0,True
P504166,C104166,Health,43095.0,True
P504167,C104167,Motor,0.0,False
P504168,C104168,Personal Accident,0.0,False
P504169,C104169,Personal Accident,0.0,False
P504170,C104170,Motor,0.0,False
P504171,C104171,Motor,0.0,False
P504172,C104172,Personal Accident,21078.0,True
P504173,C104173,Personal Accident,0.0,False
P504174,C104174,Motor,25860.0,True
P504175,C104175,Personal Accident,21416.0,True
P504176,C104176,Personal Accident,0.0,False
P504177,C104177,Life,0.0,False
P504178,C104178,Motor,0.0,False
P504179,C104179,Health,0.0,False
P504180,C104180,Health,0.0,False
P504181,C104181,Motor,7050.0,True
P504182,C104182,Personal Accident,0.0,False
P504183,C104183,Personal Accident,0.0,False
P504184,C104184,Personal Accident,0.0,False
P504185,C104185,Health,12935.0,True
P504186,C104186,Motor,0.0,False
P504187,C104187,Personal Accident,0.0,False
P504188,C104188,Health,0.0,False
P504189,C104189,Personal Accident,0.0,False
P504190,C104190,Health,44332.0,True
P504191,C104191,Personal Accident,0.0,False
P504192,C104192,Personal Accident,0.0,False
P504193,C104193,Personal Accident,0.0,False
P504194,C104194,Motor,0.0,False
P504195,C104195,Health,0.0,False
P504196,C104196,Life,0.0,False
P504197,C104197,Motor,0.0,False
P504198,C104198,Health,0.0,False
P504199,C104199,Health,0.0,False
P504200,C104200,Motor,0.0,False
P504201,C104201,Personal Accident,0.0,False
P504202,C104202,Motor,0.0,False
P504203,C104203,Life,0.0,False
P504204,C104204,Personal Accident,0.0,False
P504205,C104205,Life,0.0,False
P504206,C104206,Motor,0.0,False
P504207,C104207,Life,0.0,False
P504208,C104208,Health,0.0,False
P504209,C104209,Health,0.0,False
P504210,C104210,Life,26816.0,True
P504211,C104211,Personal Accident,0.0,False
P504212,C104212,Motor,18650.0,True
P504213,C104213,Health,0.0,False
P504214,C104214,Life,0.0,False
P504215,C104215,Personal Accident,0.0,False
P504216,C104216,Life,42634.0,True
P504217,C104217,Life,0.0,False
P504218,C104218,Life,25289.0,True
P504219,C104219,Motor,5455.0,True
P504220,C104220,Personal Accident,0.0,False
P504221,C104221,Motor,0.0,False
P504222,C104222,Motor,0.0,False
P504223,C104223,Life,9594.0,True
P504224,C104224,Motor,0.0,False
P504225,C104225,Personal Accident,0.0,False
P504226,C104226,Personal Accident,0.0,False
P504227,C104227,Health,0.0,False
P504228,C104228,Health,0.0,False
P504229,C104229,Motor,0.0,False
P504230,C104230,Life,17430.0,True
P504231,C104231,Health,37775.0,True
P504232,C104232,Life,0.0,False
P504233,C104233,Life,19906.0,True
P504234,C104234,Life,0.0,False
P504235,C104235,Personal Accident,0.0,False
P504236,C104236,Health,0.0,False
P504237,C104237,Life,0.0,False
P504238,C104238,Health,17353.0,True
P504239,C104239,Motor,0.0,False
P504240,C104240,Health,0.0,False
P504241,C104241,Motor,10666.0,True
P504242,C104242,Personal Accident,0.0,False
P504243,C104243,Health,0.0,False
P504244,C104244,Health,0.0,False
P504245,C104245,Personal Accident,0.0,False
P504246,C104246,Motor,0.0,False
P504247,C104247,Life,0.0,False
P504248,C104248,Health,0.0,False
P504249,C104249,Health,0.0,False
P504250,C104250,Health,0.0,False
P504251,C104251,Life,0.0,False
P504252,C104252,Motor,0.0,False
P504253,C104253,Life,16895.0,True
P504254,C104254,Motor,10225.0,True
P504255,C104255,Motor,24741.0,True
P504256,C104256,Health,0.0,False
P504257,C104257,Life,0.0,False
P504258,C104258,Health,0.0,False
P504259,C104259,Motor,7846.0,True
P504260,C104260,Personal Accident,0.0,False
P504261,C104261,Motor,30070.0,True
P504262,C104262,Personal Accident,0.0,False
P504263,C104263,Motor,0.0,False
P504264,C104264,Motor,0.0,False
P504265,C104265,Health,0.0,False
P504266,C104266,Motor,22572.0,True
P504267,C104267,Life,0.0,False
P504268,C104268,Life,0.0,False
P504269,C104269,Health,0.0,False
P504270,C104270,Motor,0.0,False
P504271,C104271,Personal Accident,0.0,False
P504272,C104272,Health,0.0,False
P504273,C104273,Health,0.0,False
P504274,C104274,Life,0.0,False
P504275,C104275,Personal Accident,0.0,False
P504276,C104276,Personal Accident,0.0,False
P504277,C104277,Life,0.0,False
P504278,C104278,Motor,4597.0,True
P504279,C104279,Motor,0.0,False
P504280,C104280,Life,0.0,False
P504281,C104281,Motor,14571.0,True
P504282,C104282,Health,0.0,False
P504283,C104283,Motor,0.0,False
P504284,C104284,Life,0.0,False
P504285,C104285,Life,37750.0,True
P504286,C104286,Motor,0.0,False
P504287,C104287,Motor,0.0,False
P504288,C104288,Motor,35092.0,True
P504289,C104289,Personal Accident,0.0,False
P504290,C104290,Motor,0.0,False
P504291,C104291,Motor,10628.0,True
P504292,C104292,Health,0.0,False
P504293,C104293,Health,0.0,False
P504294,C104294,Personal Accident,27347.0,True
P504295,C104295,Motor,42418.0,True
P504296,C104296,Life,0.0,False
P504297,C104297,Life,0.0,False
P504298,C104298,Motor,0.0,False
P504299,C104299,Health,37227.0,True
P504300,C104300,Personal Accident,0.0,False
P504301,C104301,Personal Accident,0.0,False
P504302,C104302,Motor,0.0,False
P504303,C104303,Life,39587.0,True
P504304,C104304,Life,0.0,False
P504305,C104305,Personal Accident,44372.0,True
P504306,C104306,Life,0.0,False
P504307,C104307,Life,0.0,False
P504308,C104308,Personal Accident,0.0,False
P504309,C104309,Life,22109.0,True
P504310,C104310,Motor,0.0,False
P504311,C104311,Motor,0.0,False
P504312,C104312,Personal Accident,0.0,False
P504313,C104313,Motor,28721.0,True
P504314,C104314,Health,0.0,False
P504315,C104315,Health,0.0,False
P504316,C104316,Motor,0.0,False
P504317,C104317,Health,0.0,False
P504318,C104318,Motor,0.0,False
P504319,C104319,Health,28509.0,True
P504320,C104320,Motor,0.0,False
P504321,C104321,Motor,0.0,False
P504322,C104322,Health,0.0,False
P504323,C104323,Personal Accident,43599.0,True
P504324,C104324,Life,0.0,False
P504325,C104325,Life,0.0,False
P504326,C104326,Motor,0.0,False
P504327,C104327,Health,0.0,False
P504328,C104328,Personal Accident,9359.0,True
P504329,C104329,Motor,0.0,False
P504330,C104330,Personal Accident,0.0,False
P504331,C104331,Personal Accident,37821.0,True
P504332,C104332,Motor,12326.0,True
P504333,C104333,Life,16058.0,True
P504334,C104334,Life,30898.0,True
P504335,C104335,Personal Accident,0.0,False
P504336,C104336,Personal Accident,13332.0,True
P504337,C104337,Personal Accident,0.0,False
P504338,C104338,Personal Accident,0.0,False
P504339,C104339,Life,28173.0,True
P504340,C104340,Life,0.0,False
P504341,C104341,Life,16649.0,True
P504342,C104342,Health,29005.0,True
P504343,C104343,Personal Accident,0.0,False
P504344,C104344,Life,33220.0,True
P504345,C104345,Motor,0.0,False
P504346,C104346,Personal Accident,0.0,False
P504347,C104347,Motor,0.0,False
P504348,C104348,Life,0.0,False
P504349,C104349,Health,35033.0,True
P504350,C104350,Health,0.0,False
P504351,C104351,Motor,0.0,False
P504352,C104352,Health,0.0,False
P504353,C104353,Motor,0.0,False
P504354,C104354,Life,20708.0,True
P504355,C104355,Health,0.0,False
P504356,C104356,Health,0.0,False
P504357,C104357,Health,0.0,False
P504358,C104358,Life,27528.0,True
P504359,C104359,Health,0.0,False
P504360,C104360,Personal Accident,41859.0,True
P504361,C104361,Health,0.0,False
P504362,C104362,Motor,0.0,False
P504363,C104363,Personal Accident,0.0,False
P504364,C104364,Personal Accident,22176.0,True
P504365,C104365,Personal Accident,0.0,False
P504366,C104366,Health,0.0,False
P504367,C104367,Health,0.0,False
P504368,C104368,Life,12081.0,True
P504369,C104369,Personal Accident,5954.0,True
P504370,C104370,Motor,0.0,False
P504371,C104371,Life,0.0,False
P504372,C104372,Personal Accident,0.0,False
P504373,C104373,Health,0.0,False
P504374,C104374,Life,0.0,False
P504375,C104375,Health,22167.0,True
P504376,C104376,Motor,0.0,False
P504377,C104377,Motor,31277.0,True
P504378,C104378,Motor,0.0,False
P504379,C104379,Life,0.0,False
P504380,C104380,Health,0.0,False
P504381,C104381,Motor,22516.0,True
P504382,C104382,Health,0.0,False
P504383,C104383,Motor,9771.0,True
P504384,C104384,Life,28027.0,True
P504385,C104385,Personal Accident,0.0,False
P504386,C104386,Life,0.0,False
P504387,C104387,Health,0.0,False
P504388,C104388,Health,0.0,False
P504389,C104389,Life,0.0,False
P504390,C104390,Health,26914.0,True
P504391,C104391,Personal Accident,0.0,False
P504392,C104392,Health,0.0,False
P504393,C104393,Personal Accident,37340.0,True
P504394,C104394,Personal Accident,0.0,False
P504395,C104395,Motor,0.0,False
P504396,C104396,Personal Accident,10517.0,True
P504397,C104397,Health,0.0,False
P504398,C104398,Life,25663.0,True
P504399,C104399,Life,0.0,False
P504400,C104400,Life,24287.0,True
P504401,C104401,Motor,26178.0,True
P504402,C104402,Life,0.0,False
P504403,C104403,Motor,32624.0,True
P504404,C104404,Motor,0.0,False
P504405,C104405,Motor,0.0,False
P504406,C104406,Personal Accident,27186.0,True
P504407,C104407,Health,0.0,False
P504408,C104408,Life,24501.0,True
P504409,C104409,Motor,5906.0,True
P504410,C104410,Health,0.0,False
P504411,C104411,Life,0.0,False
P504412,C104412,Motor,0.0,False
P504413,C104413,Life,0.0,False
P504414,C104414,Personal Accident,0.0,False
P504415,C104415,Life,0.0,False
P504416,C104416,Life,0.0,False
P504417,C104417,Life,0.0,False
P504418,C104418,Life,0.0,False
P504419,C104419,Motor,17735.0,True
P504420,C104420,Health,44581.0,True
P504421,C104421,Health,0.0,False
P504422,C104422,Life,0.0,False
P504423,C104423,Personal Accident,0.0,False
P504424,C104424,Life,0.0,False
P504425,C104425,Life,8046.0,True
P504426,C104426,Health,0.0,False
P504427,C104427,Health,0.0,False
P504428,C104428,Health,11461.0,True
P504429,C104429,Motor,29099.0,True
P504430,C104430,Life,24959.0,True
P504431,C104431,Health,0.0,False
P504432,C104432,Life,5865.0,True
P504433,C104433,Life,0.0,False
P504434,C104434,Motor,0.0,False
P504435,C104435,Life,0.0,False
P504436,C104436,Personal Accident,0.0,False
P504437,C104437,Health,25773.0,True
P504438,C104438,Life,43091.0,True
P504439,C104439,Motor,28826.0,True
P504440,C104440,Personal Accident,11476.0,True
P504441,C104441,Motor,0.0,False
P504442,C104442,Motor,0.0,False
P504443,C104443,Life,0.0,False
P504444,C104444,Personal Accident,0.0,False
P504445,C104445,Motor,34296.0,True
P504446,C104446,Personal Accident,0.0,False
P504447,C104447,Life,0.0,False
P504448,C104448,Health,0.0,False
P504449,C104449,Personal Accident,0.0,False
P504450,C104450,Health,0.0,False
P504451,C104451,Motor,0.0,False
P504452,C104452,Personal Accident,0.0,False
P504453,C104453,Life,0.0,False
P504454,C104454,Motor,0.0,False
P504455,C104455,Motor,0.0,False
P504456,C104456,Life,9728.0,True
P504457,C104457,Life,0.0,False
P504458,C104458,Life,0.0,False
P504459,C104459,Personal Accident,0.0,False
P504460,C104460,Life,0.0,False
P504461,C104461,Motor,0.0,False
P504462,C104462,Health,0.0,False
P504463,C104463,Health,0.0,False
P504464,C104464,Health,0.0,False
P504465,C104465,Personal Accident,0.0,False
P504466,C104466,Health,0.0,False
P504467,C104467,Motor,0.0,False
P504468,C104468,Motor,38880.0,True
P504469,C104469,Personal Accident,31045.0,True
P504470,C104470,Personal Accident,0.0,False
P504471,C104471,Personal Accident,0.0,False
P504472,C104472,Personal Accident,0.0,False
P504473,C104473,Motor,0.0,False
P504474,C104474,Motor,0.0,False
P504475,C104475,Motor,43111.0,True
P504476,C104476,Life,6971.0,True
P504477,C104477,Personal Accident,0.0,False
P504478,C104478,Health,0.0,False
P504479,C104479,Health,0.0,False
P504480,C104480,Health,0.0,False
P504481,C104481,Health,0.0,False
P504482,C104482,Life,0.0,False
P504483,C104483,Health,0.0,False
P504484,C104484,Life,0.0,False
P504485,C104485,Motor,0.0,False
P504486,C104486,Health,0.0,False
P504487,C104487,Personal Accident,33089.0,True
P504488,C104488,Life,0.0,False
P504489,C104489,Life,0.0,False
P504490,C104490,Life,0.0,False
P504491,C104491,Personal Accident,36536.0,True
P504492,C104492,Life,0.0,False
P504493,C104493,Health,0.0,False
P504494,C104494,Health,31646.0,True
P504495,C104495,Life,0.0,False
P504496,C104496,Motor,0.0,False
P504497,C104497,Health,0.0,False
P504498,C104498,Personal Accident,0.0,False
P504499,C104499,Life,0.0,False
P504500,C104500,Life,0.0,False
P504501,C104501,Personal Accident,16053.0,True
P504502,C104502,Personal Accident,0.0,False
P504503,C104503,Motor,0.0,False
P504504,C104504,Life,0.0,False
P504505,C104505,Health,0.0,False
P504506,C104506,Health,0.0,False
P504507,C104507,Health,0.0,False
P504508,C104508,Health,0.0,False
P504509,C104509,Health,0.0,False
P504510,C104510,Health,19246.0,True
P504511,C104511,Motor,13420.0,True
P504512,C104512,Motor,28901.0,True
P504513,C104513,Life,0.0,False
P504514,C104514,Life,25487.0,True
P504515,C104515,Health,0.0,False
P504516,C104516,Motor,21900.0,True
P504517,C104517,Life,20367.0,True
P504518,C104518,Motor,0.0,False
P504519,C104519,Motor,0.0,False
P504520,C104520,Motor,0.0,False
P504521,C104521,Motor,0.0,False
