transaction_id,customer_id,transaction_date,transaction_type,amount
T409225,C100410,2026-02-25,ATM,3700.49
T409226,C102494,2025-10-06,ATM,447.95
T409227,C103962,2026-06-24,SALARY,3012.58
T409228,C103475,2026-08-01,UPI,2491.11
T409229,C100374,2025-03-27,UPI,526.21
T409230,C101098,2026-01-28,UPI,5675.26
T409231,C103470,2025-10-12,SALARY,350.44
T409232,C100360,2026-05-12,IMPS,2734.94
T409233,C102410,2025-12-27,SALARY,2383.12
T409234,C102340,2026-03-24,POS,5172.5
T409235,C101188,2025-04-07,UPI,1390.93
T409236,C100344,2026-02-15,NEFT,7236.28
T409237,C100425,2025-03-15,POS,2513.46
T409238,C102018,2026-07-26,IMPS,6270.73
T409239,C101155,2025-07-04,ATM,3536.51
T409240,C101430,2025-05-30,UPI,22665.96
T409241,C103957,2026-02-12,ATM,864.94
T409242,C101176,2025-09-29,SALARY,3064.44
T409243,C102707,2025-10-28,POS,576.6
T409244,C101768,2026-07-21,ATM,1311.09
T409245,C104050,2025-03-06,ATM,6616.24
T409246,C102790,2025-01-26,UPI,4944.62
T409247,C101022,2025-01-17,IMPS,2940.02
T409248,C101212,2025-12-16,POS,4245.17
T409249,C100919,2025-08-09,POS,9885.84
T409250,C103913,2025-08-01,UPI,15260.52
T409251,C100133,2026-02-05,SALARY,499.93
T409252,C101530,2025-08-19,UPI,4832.21
T409253,C101768,2025-12-13,UPI,22276.35
T409254,C103571,2025-07-01,UPI,3716.42
T409255,C104777,2025-03-22,ATM,2072.28
T409256,C104346,2026-04-11,UPI,4146.21
T409257,C102846,2025-12-22,POS,3146.66
T409258,C101105,2025-10-19,POS,1235.24
T409259,C101206,2025-01-18,NEFT,7195.98
T409260,C103031,2026-05-16,UPI,3541.57
T409261,C101456,2025-01-08,UPI,81539.98
T409262,C102164,2026-04-21,SALARY,2014.6
T409263,C101282,2025-07-13,UPI,1375.24
T409264,C102116,2026-01-22,SALARY,5700.7
T409265,C102827,2025-11-03,ATM,7332.56
T409266,C104572,2025-02-01,ATM,3049.51
T409267,C104564,2025-01-16,POS,6077.27
T409268,C102561,2026-01-23,UPI,3745.65
T409269,C102461,2026-03-02,ATM,25733.27
T409270,C102064,2025-08-02,POS,3665.9
T409271,C101627,2026-04-09,SALARY,4384.14
T409272,C103495,2026-04-24,UPI,6707.76
T409273,C100660,2026-07-25,SALARY,2915.56
T409274,C103304,2026-04-22,ATM,8594.06
T409275,C104546,2025-04-09,POS,2601.26
T409276,C103950,2025-07-01,NEFT,6138.38
T409277,C102049,2025-02-07,SALARY,7360.0
T409278,C101036,2025-09-24,POS,3102.86
T409279,C101755,2026-07-04,UPI,7613.42
T409280,C104751,2026-01-21,IMPS,11242.22
T409281,C101646,2025-12-30,UPI,4081.43
T409282,C101082,2026-01-09,POS,1914.75
T409283,C102556,2026-01-23,NEFT,4353.32
T409284,C100733,2025-07-18,POS,765.64
T409285,C103855,2026-03-25,POS,8380.71
T409286,C102993,2025-09-10,UPI,2587.22
T409287,C103823,2025-06-27,IMPS,624.63
T409288,C103496,2025-10-26,SALARY,2830.65
T409289,C104575,2026-01-16,ATM,18799.25
T409290,C101171,2025-04-28,UPI,852.45
T409291,C101992,2025-12-26,POS,36439.52
T409292,C103000,2026-02-28,ATM,4575.48
T409293,C100995,2025-04-07,IMPS,3756.42
T409294,C101310,2026-03-26,NEFT,24737.24
T409295,C103546,2026-04-19,POS,2140.66
T409296,C102318,2025-08-30,POS,5282.4
T409297,C100586,2025-10-23,ATM,4304.27
T409298,C104836,2025-05-10,POS,7146.3
T409299,C104628,2025-12-19,POS,1529.94
T409300,C102811,2025-07-20,POS,1904.99
T409301,C102899,2026-06-06,SALARY,586.74
T409302,C102476,2025-09-09,IMPS,3657.83
T409303,C103446,2025-12-31,SALARY,2581.66
T409304,C103900,2026-03-11,ATM,3277.14
T409305,C103332,2025-08-31,SALARY,8704.05
T409306,C103825,2025-11-15,UPI,15115.64
T409307,C100393,2025-07-10,IMPS,4962.64
T409308,C103880,2026-01-04,ATM,3628.36
T409309,C100343,2025-12-12,POS,13468.34
T409310,C101916,2025-06-17,NEFT,429.16
T409311,C103735,2025-04-07,IMPS,6278.67
T409312,C103611,2025-12-30,UPI,1015.84
T409313,C102636,2025-07-04,POS,2271.07
T409314,C103372,2025-02-12,NEFT,9295.56
T409315,C101375,2026-07-10,UPI,1257.72
T409316,C100391,2026-05-16,ATM,14694.88
T409317,C104342,2025-08-26,UPI,881.4
T409318,C101407,2025-04-17,ATM,2912.01
T409319,C102206,2026-07-08,POS,9961.24
T409320,C103442,2025-11-15,POS,1856.88
T409321,C100196,2025-05-05,IMPS,3250.14
T409322,C103679,2026-02-17,UPI,756.2
T409323,C101288,2025-04-07,UPI,2663.74
T409324,C100221,2025-11-04,IMPS,4242.22
T409325,C103023,2025-05-16,UPI,3475.21
T409326,C100436,2026-06-21,UPI,2419.77
T409327,C103063,2026-05-24,ATM,1648.61
T409328,C102475,2026-06-30,NEFT,4848.77
T409329,C104737,2025-04-22,ATM,47884.55
T409330,C102397,2026-04-13,UPI,1018.97
T409331,C103821,2026-06-13,IMPS,9313.5
T409332,C100434,2026-04-19,POS,3187.36
T409333,C100362,2025-09-14,POS,859.46
T409334,C101155,2025-03-22,SALARY,8146.48
T409335,C104686,2025-11-06,POS,3698.49
T409336,C101930,2026-07-07,NEFT,2880.63
T409337,C100255,2025-07-16,UPI,10444.29
T409338,C101122,2025-07-13,UPI,687.65
T409339,C103086,2026-05-05,SALARY,3660.48
T409340,C100989,2025-04-11,SALARY,2120.48
T409341,C102135,2025-06-15,NEFT,1677.87
T409342,C103881,2026-03-31,IMPS,3197.85
T409343,C104925,2025-06-01,NEFT,8565.47
T409344,C100847,2025-01-18,ATM,11876.57
T409345,C104968,2026-08-01,UPI,1705.18
T409346,C103592,2025-12-13,SALARY,6147.4
T409347,C101785,2025-09-06,UPI,2797.31
T409348,C100762,2026-01-30,UPI,5186.09
T409349,C103904,2025-10-31,POS,1345.03
T409350,C100545,2025-05-20,UPI,4400.24
T409351,C102793,2025-11-12,ATM,3576.05
T409352,C103001,2025-11-18,NEFT,1865.57
T409353,C101652,2025-06-20,UPI,1914.13
T409354,C103942,2025-11-12,POS,3390.73
T409355,C103907,2025-04-08,ATM,2432.29
T409356,C102129,2026-01-02,ATM,3548.48
T409357,C102633,2025-05-13,UPI,4265.64
T409358,C101369,2026-05-04,UPI,546.54
T409359,C101775,2025-04-14,UPI,5961.98
T409360,C104485,2025-05-28,NEFT,1948.25
T409361,C101391,2025-11-30,SALARY,2500.72
T409362,C104573,2026-01-27,POS,11905.83
T409363,C104018,2025-06-01,NEFT,13967.41
T409364,C100279,2026-07-10,POS,1659.74
T409365,C100851,2025-01-08,ATM,1185.8
T409366,C101693,2025-05-23,ATM,1364.62
T409367,C102334,2025-03-01,POS,4260.82
T409368,C102772,2025-09-13,NEFT,2921.01
T409369,C101257,2025-12-15,IMPS,2650.26
T409370,C101520,2026-07-08,UPI,1078.13
T409371,C103076,2025-03-22,SALARY,2843.77
T409372,C104277,2026-02-07,UPI,3009.71
T409373,C100385,2026-04-30,ATM,5747.89
T409374,C103006,2025-08-13,POS,1886.11
T409375,C100077,2025-09-21,IMPS,17694.87
T409376,C100841,2026-03-31,UPI,4899.89
T409377,C103459,2025-08-14,UPI,1010.95
T409378,C103238,2025-04-02,SALARY,2973.68
T409379,C101621,2025-02-08,POS,507.58
T409380,C100963,2025-11-11,SALARY,8001.17
T409381,C102176,2025-04-14,UPI,2920.9
T409382,C104336,2025-07-28,NEFT,10462.16
T409383,C102898,2026-03-19,SALARY,4477.71
T409384,C102665,2026-05-12,IMPS,2448.43
T409385,C103451,2026-02-20,POS,3443.52
T409386,C101833,2026-05-23,POS,3167.71
T409387,C103498,2025-11-27,POS,3370.37
T409388,C104338,2025-05-19,SALARY,5302.41
T409389,C100263,2025-01-14,UPI,1185.42
T409390,C100285,2026-07-26,IMPS,7973.75
T409391,C100919,2025-12-26,POS,2010.78
T409392,C103377,2026-06-11,IMPS,1935.44
T409393,C103068,2025-04-19,POS,3142.44
T409394,C100327,2026-02-09,UPI,1155.86
T409395,C103786,2026-07-03,UPI,1522.18
T409396,C104956,2026-01-28,POS,7136.53
T409397,C100700,2026-01-27,ATM,11446.85
T409398,C100710,2026-04-19,ATM,39782.52
T409399,C103915,2025-06-09,POS,49618.78
T409400,C103874,2025-07-23,POS,937.84
T409401,C100082,2025-09-30,UPI,6177.47
T409402,C101941,2026-07-25,IMPS,1417.95
T409403,C103527,2025-07-05,UPI,1067.78
T409404,C102565,2025-12-21,NEFT,7553.26
T409405,C103086,2026-02-22,IMPS,1497.41
T409406,C102544,2026-02-07,UPI,5855.33
T409407,C103328,2025-07-17,ATM,11786.19
T409408,C102536,2026-05-24,ATM,993.08
T409409,C100421,2026-03-04,IMPS,4987.97
T409410,C103936,2026-07-26,POS,4267.79
T409411,C104803,2025-08-04,UPI,7400.47
T409412,C103957,2025-11-06,POS,5372.28
T409413,C104764,2026-02-07,POS,5314.65
T409414,C103739,2025-03-27,POS,2341.8
T409415,C100302,2026-08-03,SALARY,2700.05
T409416,C102596,2025-10-29,UPI,4281.14
T409417,C100410,2026-05-13,SALARY,2520.84
T409418,C104428,2025-05-03,UPI,6663.45
T409419,C101506,2026-06-20,ATM,1477.01
T409420,C101615,2025-01-28,ATM,11001.52
T409421,C101318,2026-06-03,POS,12383.32
T409422,C103114,2025-09-12,ATM,1837.04
T409423,C102523,2026-03-23,NEFT,5498.15
T409424,C102434,2025-07-02,UPI,3284.88
T409425,C100148,2025-02-17,POS,2835.66
T409426,C104997,2026-03-23,POS,16615.19
T409427,C101670,2025-01-05,POS,2136.05
T409428,C103011,2025-12-01,POS,3481.28
T409429,C101830,2025-01-07,UPI,2154.23
T409430,C101976,2025-12-22,SALARY,3931.92
T409431,C104058,2025-08-27,IMPS,14156.72
T409432,C104286,2026-02-18,SALARY,445.93
T409433,C100898,2025-08-26,POS,14100.79
T409434,C103717,2026-06-07,UPI,16819.64
T409435,C100713,2026-05-13,IMPS,893.39
T409436,C100746,2025-06-05,UPI,26683.23
T409437,C101748,2026-05-25,NEFT,17651.19
T409438,C103330,2025-06-01,UPI,21504.57
T409439,C102731,2026-05-28,NEFT,10483.7
T409440,C103214,2026-03-13,UPI,888.06
T409441,C103439,2026-01-16,ATM,2289.82
T409442,C104190,2026-07-21,SALARY,309.82
T409443,C102762,2026-06-21,IMPS,4106.58
T409444,C103815,2026-02-06,SALARY,5986.07
T409445,C104735,2026-01-11,UPI,12026.06
T409446,C102655,2025-10-14,NEFT,1540.27
T409447,C102265,2025-06-12,ATM,2275.31
T409448,C102416,2025-08-29,SALARY,2015.65
T409449,C104553,2025-11-29,UPI,829.39
T409450,C101106,2025-12-04,ATM,11689.12
T409451,C102374,2025-12-22,POS,5385.32
T409452,C102583,2025-05-01,POS,3374.49
T409453,C100974,2025-04-05,NEFT,7596.93
T409454,C104082,2026-03-24,UPI,7845.6
T409455,C100562,2025-09-22,NEFT,8301.11
T409456,C103230,2025-09-08,ATM,2784.01
T409457,C102730,2026-05-24,POS,2698.63
T409458,C100567,2026-01-29,POS,988.27
T409459,C102473,2026-06-13,UPI,2474.17
T409460,C101531,2025-07-08,UPI,5498.1
T409461,C102473,2025-12-03,NEFT,2535.86
T409462,C101084,2026-01-13,IMPS,15941.63
T409463,C104399,2026-04-28,UPI,2121.97
T409464,C103199,2025-07-24,POS,19839.41
T409465,C102939,2026-03-21,ATM,6047.25
T409466,C100865,2025-06-16,IMPS,9326.46
T409467,C104186,2025-10-05,NEFT,428.52
T409468,C101361,2025-10-22,IMPS,2037.31
T409469,C104703,2025-09-29,IMPS,8482.83
T409470,C100754,2025-10-01,UPI,24459.02
T409471,C102557,2026-07-13,SALARY,170393.12
T409472,C100818,2025-04-28,NEFT,6933.28
T409473,C102666,2025-05-14,IMPS,1218.34
T409474,C101424,2025-03-19,NEFT,4350.73
T409475,C100882,2026-05-21,NEFT,1599.58
T409476,C103822,2025-11-01,NEFT,3931.36
T409477,C101774,2026-02-19,UPI,21191.1
T409478,C100736,2025-11-03,POS,12879.03
T409479,C102397,2025-11-05,POS,2640.85
T409480,C103483,2025-04-29,ATM,993.47
T409481,C100745,2026-03-11,POS,2657.47
T409482,C104447,2025-10-23,POS,568.31
T409483,C101447,2025-03-17,IMPS,3908.19
T409484,C104412,2026-04-12,POS,6103.27
T409485,C102972,2025-12-06,POS,1452.78
T409486,C100065,2025-05-20,UPI,796.56
T409487,C100661,2025-08-15,IMPS,18101.25
T409488,C101783,2026-07-01,UPI,4014.37
T409489,C101761,2025-12-14,NEFT,148648.81
T409490,C101972,2026-03-16,ATM,2598.17
T409491,C100983,2025-12-24,NEFT,3065.51
T409492,C102502,2025-08-15,IMPS,9560.3
T409493,C102614,2025-12-18,POS,1828.67
T409494,C104651,2025-11-11,ATM,29289.49
T409495,C103496,2025-08-30,UPI,1483.44
T409496,C100156,2025-06-26,ATM,3757.45
T409497,C104528,2026-02-20,POS,11808.39
T409498,C103773,2026-05-10,POS,7016.34
T409499,C104665,2025-06-15,IMPS,10082.19
T409500,C101182,2025-01-27,SALARY,1250.44
T409501,C100948,2025-09-03,UPI,3950.38
T409502,C103033,2025-03-13,IMPS,10856.49
T409503,C104899,2025-11-12,IMPS,6426.72
T409504,C102828,2025-01-02,NEFT,4737.32
T409505,C100844,2025-08-14,POS,39113.41
T409506,C100986,2026-06-05,UPI,10230.8
T409507,C103646,2025-08-19,SALARY,1678.58
T409508,C100386,2026-05-24,POS,5563.8
T409509,C100309,2025-04-28,ATM,7190.47
T409510,C103242,2026-07-16,POS,7186.44
T409511,C102057,2026-06-05,UPI,6662.25
T409512,C100534,2026-05-15,POS,15527.0
T409513,C102884,2025-01-01,POS,10230.36
T409514,C100115,2025-03-30,SALARY,5323.39
T409515,C101254,2025-05-25,SALARY,1597.09
T409516,C104146,2025-06-03,UPI,536.21
T409517,C103200,2025-12-02,POS,9672.58
T409518,C100551,2026-01-17,SALARY,2464.94
T409519,C101673,2025-11-22,UPI,6507.68
T409520,C104674,2026-06-16,POS,5920.94
T409521,C102159,2025-12-23,UPI,1948.92
T409522,C102015,2026-02-07,POS,11258.38
T409523,C102851,2026-07-17,UPI,6679.49
T409524,C104224,2025-05-27,ATM,2311.3
T409525,C103742,2025-09-10,UPI,3339.58
T409526,C104251,2026-06-13,SALARY,4121.01
T409527,C101128,2025-12-13,UPI,1536.46
T409528,C101266,2026-04-17,ATM,21144.0
T409529,C102289,2025-07-26,POS,6423.96
T409530,C100431,2025-10-10,NEFT,321.16
T409531,C104785,2025-11-04,NEFT,15399.79
T409532,C101097,2026-02-06,POS,1240.38
T409533,C100862,2026-04-15,IMPS,1018.2
T409534,C103721,2026-05-15,UPI,6189.12
T409535,C104906,2025-12-18,NEFT,3436.54
T409536,C103160,2026-03-21,NEFT,1334.02
T409537,C104887,2025-04-26,POS,4393.25
T409538,C103893,2025-08-20,ATM,2684.54
T409539,C100070,2026-06-26,NEFT,18876.24
T409540,C101972,2025-02-23,NEFT,1278.68
T409541,C103612,2025-02-08,POS,919.13
T409542,C103437,2025-04-16,NEFT,9123.69
T409543,C101501,2026-07-14,NEFT,3030.87
T409544,C104481,2025-08-11,UPI,20944.69
T409545,C100921,2025-09-28,POS,4890.79
T409546,C100550,2026-05-01,UPI,2893.01
T409547,C102983,2025-12-28,UPI,5696.18
T409548,C102984,2025-11-27,NEFT,2389.82
T409549,C102904,2025-07-30,NEFT,12001.27
T409550,C100518,2025-07-26,POS,12755.9
T409551,C101686,2026-05-11,SALARY,1204.52
T409552,C104740,2026-02-21,POS,1446.77
T409553,C101501,2025-06-01,POS,1688.03
T409554,C101299,2026-05-11,IMPS,820.19
T409555,C103024,2025-09-28,POS,825.23
T409556,C100690,2026-05-22,SALARY,2108.43
T409557,C100677,2026-05-18,IMPS,2155.27
T409558,C100073,2025-02-15,UPI,1325.06
T409559,C104134,2026-01-27,UPI,498.45
T409560,C103307,2026-03-10,IMPS,2061.51
T409561,C103180,2025-05-13,NEFT,1685.25
T409562,C101615,2025-04-27,SALARY,9454.01
T409563,C100397,2025-08-30,ATM,2113.32
T409564,C101904,2026-03-07,ATM,3248.53
T409565,C103202,2025-10-01,UPI,4568.73
T409566,C101698,2025-01-09,SALARY,3520.54
T409567,C103624,2025-11-09,POS,3879.04
T409568,C102205,2025-10-07,IMPS,3466.53
T409569,C104231,2025-08-04,POS,4474.4
T409570,C102370,2025-02-09,UPI,8457.4
T409571,C103923,2025-09-12,UPI,54425.11
T409572,C100811,2025-09-14,SALARY,16289.41
T409573,C103711,2025-01-24,POS,760.19
T409574,C101340,2025-03-06,UPI,6552.38
T409575,C102821,2025-04-16,NEFT,428.36
T409576,C100658,2025-02-16,UPI,10058.12
T409577,C103112,2026-01-18,POS,2533.92
T409578,C104461,2025-10-08,IMPS,3972.17
T409579,C102076,2026-07-09,ATM,2475.46
T409580,C101420,2026-07-15,ATM,4645.6
T409581,C104828,2026-06-24,ATM,1796.82
T409582,C101119,2025-03-21,POS,1143.19
T409583,C104418,2026-07-31,ATM,1200.72
T409584,C104818,2026-06-10,POS,11685.46
T409585,C100572,2025-05-25,UPI,2280.84
T409586,C100080,2025-08-07,ATM,5703.66
T409587,C102605,2025-08-30,IMPS,6546.5
T409588,C103545,2026-03-17,NEFT,25738.78
T409589,C101001,2025-06-14,SALARY,5627.95
T409590,C100131,2025-12-03,UPI,2065.53
T409591,C104077,2025-08-08,POS,4580.61
T409592,C104083,2025-06-04,UPI,2771.44
T409593,C101715,2025-02-20,UPI,1110.73
T409594,C104927,2025-12-28,IMPS,6780.68
T409595,C104763,2025-12-01,POS,3635.23
T409596,C104749,2026-04-19,POS,2585.6
T409597,C101949,2026-05-24,UPI,564.93
T409598,C104104,2026-07-12,POS,1408.45
T409599,C100323,2026-03-11,NEFT,338.71
T409600,C100725,2025-07-01,POS,956.45
T409601,C101230,2025-01-12,SALARY,5736.58
T409602,C104482,2026-03-23,ATM,4776.13
T409603,C102471,2025-04-10,POS,2821.32
T409604,C100995,2025-04-23,ATM,3177.63
T409605,C102003,2026-06-27,POS,1231.59
T409606,C104012,2026-06-03,POS,2499.99
T409607,C101496,2026-03-02,IMPS,8424.19
T409608,C104789,2025-05-19,POS,8894.25
T409609,C102854,2025-02-10,SALARY,3169.61
T409610,C102075,2025-12-23,ATM,878.2
T409611,C100706,2026-05-12,IMPS,1096.05
T409612,C100351,2025-06-08,ATM,7911.48
T409613,C100087,2025-04-29,ATM,12917.7
T409614,C103032,2025-09-13,POS,1015.67
T409615,C100518,2025-09-20,ATM,2541.23
T409616,C104623,2025-02-21,NEFT,965.11
T409617,C102567,2025-11-04,POS,6902.01
T409618,C103182,2025-06-28,UPI,10712.16
T409619,C104691,2025-05-20,UPI,5555.07
T409620,C101053,2025-06-14,UPI,7438.58
T409621,C102203,2026-05-02,ATM,5261.35
T409622,C101224,2026-04-03,SALARY,19397.74
T409623,C103444,2026-05-12,IMPS,422.61
T409624,C104299,2025-11-25,UPI,2726.99
T409625,C102880,2026-06-12,UPI,664.48
T409626,C101287,2026-05-04,IMPS,3582.31
T409627,C102026,2025-10-14,NEFT,7885.22
T409628,C104805,2025-03-14,POS,14161.43
T409629,C101945,2026-03-24,POS,2725.9
T409630,C103759,2025-01-30,UPI,5597.86
T409631,C104026,2025-03-10,POS,943.85
T409632,C104115,2025-06-18,UPI,1135.93
T409633,C101688,2025-03-10,POS,3737.96
T409634,C102218,2025-08-22,POS,10964.34
T409635,C102786,2025-03-03,POS,2688.56
T409636,C104351,2025-02-03,NEFT,7411.52
T409637,C101783,2026-04-19,UPI,7436.09
T409638,C100331,2025-06-15,POS,3654.46
T409639,C101475,2025-08-08,UPI,2598.66
T409640,C104312,2025-02-02,ATM,9393.73
T409641,C103327,2025-04-20,POS,7777.54
T409642,C100445,2026-02-18,UPI,7432.78
T409643,C104613,2025-05-14,ATM,4083.48
T409644,C103223,2026-05-22,SALARY,683.83
T409645,C100546,2025-08-12,UPI,11977.82
T409646,C101954,2025-05-15,SALARY,14594.54
T409647,C100228,2025-04-09,POS,10225.19
T409648,C104404,2025-01-05,UPI,4811.61
T409649,C103553,2026-06-24,NEFT,4385.22
T409650,C100678,2025-04-16,POS,730.63
T409651,C100699,2026-06-08,UPI,6667.84
T409652,C102091,2025-01-16,POS,6264.45
T409653,C101796,2025-10-03,SALARY,5125.51
T409654,C100759,2025-01-22,POS,12423.66
T409655,C100554,2026-07-03,POS,464.82
T409656,C102748,2025-09-26,UPI,5587.52
T409657,C103137,2025-09-10,POS,11624.24
T409658,C103542,2026-01-06,ATM,2086.8
T409659,C100499,2026-04-24,POS,656.98
T409660,C102224,2026-06-28,SALARY,1367.88
T409661,C103621,2026-01-29,ATM,18142.81
T409662,C104668,2026-07-11,POS,5630.71
T409663,C102448,2025-11-06,IMPS,2338.93
T409664,C103550,2025-08-24,IMPS,16355.12
T409665,C100112,2026-03-09,SALARY,633.95
T409666,C100210,2026-04-01,UPI,3558.2
T409667,C104581,2025-07-15,UPI,330.42
T409668,C101653,2025-03-25,POS,826.34
T409669,C100498,2025-08-29,POS,2956.09
T409670,C102051,2025-06-20,POS,27029.66
T409671,C104066,2025-02-19,SALARY,18919.33
T409672,C103883,2026-06-28,IMPS,14753.96
T409673,C103406,2026-01-06,UPI,1875.39
T409674,C102064,2026-05-05,POS,2597.33
T409675,C102469,2026-04-16,POS,6494.52
T409676,C101152,2025-03-13,UPI,596.02
T409677,C103222,2025-05-19,SALARY,3406.13
T409678,C103347,2026-02-07,IMPS,477.95
T409679,C104989,2026-02-04,POS,9112.99
T409680,C104435,2026-01-18,SALARY,4000.89
T409681,C102092,2026-04-10,POS,716.07
T409682,C103208,2026-06-06,UPI,4658.08
T409683,C104912,2025-08-16,UPI,1756.3
T409684,C102206,2025-11-01,ATM,7199.67
T409685,C100530,2025-03-17,UPI,2425.98
T409686,C102958,2025-12-05,NEFT,19285.87
T409687,C101143,2026-07-17,POS,5259.79
T409688,C100006,2025-04-23,UPI,2688.21
T409689,C101370,2025-01-18,POS,7775.79
T409690,C103682,2026-05-17,POS,1334.32
T409691,C104741,2026-03-08,ATM,18241.3
T409692,C102877,2026-06-28,POS,9598.08
T409693,C102559,2025-04-01,UPI,1841.49
T409694,C102263,2025-03-15,IMPS,8438.06
T409695,C100961,2026-01-22,UPI,5577.39
T409696,C101233,2026-04-01,POS,2281.52
T409697,C101119,2025-01-26,SALARY,10382.83
T409698,C103295,2026-04-07,POS,6149.95
T409699,C101711,2026-04-03,NEFT,5120.41
T409700,C101617,2026-07-28,IMPS,17473.87
T409701,C102844,2025-07-31,ATM,11931.33
T409702,C102771,2025-08-01,UPI,1524.57
T409703,C102656,2025-02-13,UPI,1086.43
T409704,C101273,2026-07-14,POS,10397.28
T409705,C102843,2026-07-22,ATM,3794.41
T409706,C100009,2025-03-31,POS,3541.13
T409707,C100219,2025-01-21,POS,1552.57
T409708,C101176,2026-05-19,POS,665.7
T409709,C102541,2026-05-26,ATM,8369.46
T409710,C103842,2026-01-24,UPI,3917.0
T409711,C102613,2025-03-15,ATM,16294.15
T409712,C101848,2025-07-14,UPI,2718.86
T409713,C100065,2025-06-21,IMPS,2209.16
T409714,C102347,2026-01-25,NEFT,2867.51
T409715,C102243,2025-04-11,NEFT,2183.71
T409716,C101712,2025-01-03,ATM,1608.75
T409717,C101406,2026-01-10,ATM,11074.85
T409718,C102711,2026-03-05,UPI,13970.86
T409719,C100522,2025-11-09,UPI,4168.63
T409720,C102143,2025-05-12,NEFT,4486.5
T409721,C101095,2025-06-23,UPI,3068.27
T409722,C100061,2025-08-20,NEFT,2603.7
T409723,C103042,2026-06-13,IMPS,2303.43
T409724,C103003,2026-02-21,ATM,2585.5
T409725,C100375,2025-10-09,SALARY,2437.4
T409726,C102272,2026-07-05,NEFT,9524.38
T409727,C104517,2026-01-25,NEFT,8302.72
T409728,C101811,2026-01-02,SALARY,2294.98
T409729,C101252,2025-03-23,POS,2047.69
T409730,C101068,2026-03-04,UPI,2819.35
T409731,C102323,2025-02-19,SALARY,2729.78
T409732,C103794,2026-02-08,SALARY,17475.38
T409733,C101195,2026-01-05,UPI,27861.32
T409734,C103721,2025-07-14,ATM,953.59
T409735,C102539,2025-08-02,IMPS,962.48
T409736,C102446,2025-11-13,POS,5470.06
T409737,C100671,2025-03-12,SALARY,531.78
T409738,C103036,2025-07-26,ATM,2001.73
T409739,C102438,2026-05-04,POS,11325.28
T409740,C102733,2025-06-29,UPI,4787.91
T409741,C101222,2025-04-04,POS,690.44
T409742,C101385,2026-03-23,POS,27339.2
T409743,C101289,2025-08-14,POS,2561.42
T409744,C103762,2025-05-16,NEFT,5564.3
T409745,C101845,2026-02-05,SALARY,1149.07
T409746,C100987,2026-07-20,IMPS,1681.27
T409747,C101483,2025-01-05,POS,2103.4
T409748,C104740,2025-03-13,SALARY,1690.64
T409749,C104352,2025-06-23,UPI,1600.09
T409750,C104894,2025-09-05,POS,598.92
T409751,C104201,2025-12-26,NEFT,2262.6
T409752,C102177,2026-03-01,POS,4351.12
T409753,C102831,2026-06-13,NEFT,459.18
T409754,C101778,2026-04-08,IMPS,9099.43
T409755,C103854,2026-06-02,POS,11211.85
T409756,C101824,2026-06-17,UPI,2191.45
T409757,C103494,2025-03-09,UPI,3401.22
T409758,C102998,2025-06-24,UPI,17001.94
T409759,C102587,2025-02-11,UPI,8852.93
T409760,C101670,2025-04-25,IMPS,4270.93
T409761,C104314,2025-03-25,ATM,2061.66
T409762,C100814,2025-01-07,IMPS,6560.83
T409763,C100854,2025-12-04,ATM,6104.33
T409764,C101392,2025-07-31,POS,1013.93
T409765,C100204,2025-06-08,UPI,3093.24
T409766,C100260,2025-01-17,NEFT,13136.67
T409767,C102425,2025-11-24,UPI,4270.81
T409768,C101427,2026-01-31,UPI,8002.0
T409769,C100387,2026-05-06,NEFT,3860.82
T409770,C101377,2025-01-02,NEFT,1481.29
T409771,C104460,2025-12-09,SALARY,21860.33
T409772,C103598,2025-03-08,IMPS,17112.31
T409773,C102084,2026-03-24,UPI,11891.76
T409774,C102619,2026-01-23,POS,4172.84
T409775,C100243,2025-02-09,UPI,9067.98
T409776,C102999,2025-08-07,ATM,45701.68
T409777,C104753,2025-11-25,ATM,18150.03
T409778,C104706,2025-12-02,UPI,908.93
T409779,C100806,2026-05-12,UPI,9114.64
T409780,C101141,2026-08-01,UPI,1170.15
T409781,C105000,2025-08-27,NEFT,1797.66
