loan_id,customer_id,product,channel,disbursement_date,original_amount,tenure_months,interest_rate,dpd,loan_status,outstanding_principal
L201813,C103017,Home Loan,Branch,2025-12-25,4432000.0,36,10.78,13,Delinquent,4002664.0
L201814,C102008,Education Loan,Digital,2025-09-01,478000.0,120,8.74,9,Delinquent,427014.0
L201815,C101341,Personal Loan,Partner,2025-06-15,194000.0,84,16.31,12,Delinquent,169091.0
L201816,C101271,Home Loan,Digital,2024-03-01,5986000.0,84,8.87,28,Delinquent,4383566.0
L201817,C103017,Business Loan,Branch,2025-05-23,1081000.0,36,16.33,15,Delinquent,688930.0
L201818,C104890,Personal Loan,Branch,2024-05-21,731000.0,36,15.72,20,Delinquent,205042.0
L201819,C104132,Education Loan,Partner,2024-02-16,1133000.0,48,10.38,21,Delinquent,485049.0
L201820,C100874,Home Loan,Branch,2023-09-27,2523000.0,48,8.37,3,Delinquent,845296.0
L201821,C100741,Personal Loan,Branch,2025-12-11,217000.0,84,18.7,14,Delinquent,201794.0
L201822,C101318,Personal Loan,Digital,2025-05-23,149000.0,84,21.21,103,NPL,127150.0
L201823,C103666,Personal Loan,Digital,2023-03-01,408000.0,24,18.5,7,Delinquent,83401.0
L201824,C100042,Business Loan,Digital,2024-02-23,1729000.0,120,16.96,5,Delinquent,1290646.0
L201825,C103522,Education Loan,Digital,2024-11-27,699000.0,48,10.7,2,Delinquent,373712.0
L201826,C102902,Auto Loan,Digital,2025-04-26,170000.0,36,9.53,2,Delinquent,113960.0
L201827,C103300,Personal Loan,Branch,2024-01-04,117000.0,36,21.88,9,Delinquent,17657.0
L201828,C104304,Home Loan,Digital,2025-04-28,5927000.0,84,8.21,125,NPL,4589157.0
L201829,C102956,Home Loan,DSA,2023-11-23,2848000.0,36,8.13,55,Delinquent,500615.0
L201830,C103110,Personal Loan,Digital,2023-07-07,733000.0,60,11.54,40,Delinquent,215697.0
L201831,C102401,Personal Loan,Partner,2023-04-15,83000.0,60,11.99,9,Delinquent,29990.0
L201832,C103259,Home Loan,Branch,2025-11-28,5185000.0,24,10.42,15,Delinquent,3354455.0
L201833,C101902,Personal Loan,Digital,2025-02-28,467000.0,48,19.27,92,NPL,253360.0
L201834,C100332,Auto Loan,DSA,2025-09-16,733000.0,24,11.63,24,Delinquent,410939.0
L201835,C100127,Home Loan,Digital,2024-10-05,2272000.0,84,10.01,9,Delinquent,1566766.0
L201836,C103575,Personal Loan,Branch,2024-11-30,630000.0,24,17.85,59,Delinquent,104304.0
L201837,C103188,Personal Loan,Digital,2023-12-16,327000.0,36,20.78,1,Delinquent,44052.0
L201838,C102046,Auto Loan,Partner,2023-04-14,1019000.0,24,9.98,15,Delinquent,107252.0
L201839,C103732,Auto Loan,Digital,2025-05-08,320000.0,36,13.78,5,Delinquent,194546.0
L201840,C102369,Personal Loan,Branch,2023-07-20,387000.0,36,13.23,5,Delinquent,30960.0
L201841,C101275,Business Loan,Branch,2025-11-15,1716000.0,36,14.78,136,NPL,1231624.0
L201842,C102926,Auto Loan,Digital,2023-04-21,1580000.0,12,13.92,49,Delinquent,243314.0
L201843,C101890,Personal Loan,Branch,2026-03-18,101000.0,60,14.62,27,Delinquent,93153.0
L201844,C104877,Personal Loan,DSA,2024-07-10,302000.0,24,16.59,45,Delinquent,37844.0
L201845,C103607,Education Loan,Partner,2023-12-06,982000.0,36,12.45,10,Delinquent,104276.0
L201846,C103741,Home Loan,Partner,2023-11-15,3546000.0,36,10.76,5,Delinquent,372106.0
L201847,C103440,Personal Loan,Digital,2025-03-24,448000.0,120,12.38,29,Delinquent,400061.0
L201848,C103420,Home Loan,Digital,2025-09-23,2647000.0,48,8.28,14,Delinquent,2094132.0
L201849,C103866,Personal Loan,Branch,2024-07-24,453000.0,84,17.63,3,Delinquent,342036.0
L201850,C102160,Business Loan,Branch,2024-06-07,383000.0,48,11.95,0,Current,147017.0
L201851,C104109,Business Loan,Digital,2025-11-20,2230000.0,84,17.34,41,Delinquent,2074820.0
L201852,C100173,Business Loan,Branch,2024-06-26,1775000.0,36,15.24,49,Delinquent,513981.0
L201853,C103332,Auto Loan,Branch,2024-02-01,1084000.0,48,14.92,50,Delinquent,380935.0
L201854,C102694,Auto Loan,DSA,2026-01-11,1657000.0,12,12.9,9,Delinquent,737699.0
L201855,C100042,Personal Loan,DSA,2025-08-21,156000.0,24,11.79,15,Delinquent,82938.0
L201856,C103305,Business Loan,Partner,2024-11-24,377000.0,48,12.44,111,NPL,216541.0
L201857,C100012,Personal Loan,Branch,2023-01-14,57000.0,36,15.42,47,Delinquent,5168.0
L201858,C103521,Personal Loan,Partner,2024-04-09,856000.0,84,20.91,41,Delinquent,539993.0
L201859,C102622,Education Loan,Digital,2026-03-19,977000.0,48,12.98,5,Delinquent,900008.0
L201860,C103040,Education Loan,Branch,2026-03-26,1141000.0,60,11.96,7,Delinquent,1064866.0
L201861,C103050,Home Loan,Digital,2025-03-18,4687000.0,24,10.27,2,Delinquent,1234736.0
L201862,C101502,Home Loan,Digital,2024-07-08,4362000.0,48,10.94,48,Delinquent,2269307.0
L201863,C103113,Personal Loan,Digital,2025-10-28,302000.0,12,17.62,9,Delinquent,70186.0
L201864,C101106,Auto Loan,DSA,2024-11-26,582000.0,36,14.58,11,Delinquent,262760.0
L201865,C103794,Personal Loan,Digital,2023-03-13,814000.0,12,20.22,2,Delinquent,180300.0
L201866,C100451,Personal Loan,Partner,2024-04-03,777000.0,48,20.92,2,Delinquent,330609.0
L201867,C100709,Home Loan,Branch,2024-01-24,1904000.0,60,10.05,5,Delinquent,891439.0
L201868,C103515,Business Loan,DSA,2025-03-14,431000.0,60,12.06,98,NPL,271976.0
L201869,C100289,Education Loan,Partner,2023-09-21,503000.0,120,11.24,6,Delinquent,326845.0
L201870,C104854,Education Loan,Digital,2025-07-19,652000.0,36,12.5,16,Delinquent,380043.0
L201871,C100155,Business Loan,Partner,2023-10-19,638000.0,84,14.94,13,Delinquent,330668.0
L201872,C102626,Personal Loan,DSA,2025-01-24,881000.0,120,13.95,49,Delinquent,742047.0
L201873,C104921,Personal Loan,Branch,2023-12-28,276000.0,48,13.69,17,Delinquent,62522.0
L201874,C103366,Home Loan,DSA,2023-10-26,1439000.0,12,9.04,17,Delinquent,203058.0
L201875,C103163,Personal Loan,Digital,2025-04-26,101000.0,84,14.78,14,Delinquent,82272.0
L201876,C103464,Auto Loan,Branch,2026-02-04,1785000.0,36,13.44,49,Delinquent,1511394.0
L201877,C103532,Personal Loan,Digital,2025-08-17,727000.0,12,12.28,8,Delinquent,128194.0
L201878,C100808,Business Loan,Branch,2024-09-06,316000.0,120,16.21,1,Delinquent,260245.0
L201879,C101544,Personal Loan,Branch,2026-01-02,532000.0,36,11.58,42,Delinquent,444097.0
L201880,C100960,Personal Loan,Partner,2025-09-18,303000.0,84,19.14,2,Delinquent,251997.0
L201881,C101060,Business Loan,Partner,2026-01-06,2825000.0,36,15.4,58,Delinquent,2200107.0
L201882,C101041,Auto Loan,DSA,2023-01-11,379000.0,12,10.47,10,Delinquent,112660.0
L201883,C103190,Personal Loan,Digital,2025-09-02,667000.0,48,14.07,22,Delinquent,543053.0
L201884,C104665,Auto Loan,Digital,2024-09-13,1322000.0,36,11.26,9,Delinquent,549022.0
L201885,C102796,Auto Loan,Branch,2025-04-18,1621000.0,60,11.28,39,Delinquent,1069742.0
L201886,C100078,Personal Loan,Branch,2026-01-27,658000.0,60,11.41,1,Delinquent,628902.0
L201887,C103462,Home Loan,DSA,2024-09-15,3113000.0,120,10.01,57,Delinquent,2224923.0
L201888,C102706,Business Loan,Digital,2025-04-05,2233000.0,48,13.56,12,Delinquent,1290098.0
L201889,C103887,Personal Loan,Digital,2026-03-25,862000.0,60,14.9,14,Delinquent,835593.0
L201890,C101886,Home Loan,Branch,2023-05-18,3790000.0,120,8.52,34,Delinquent,2852973.0
L201891,C102144,Personal Loan,Partner,2025-06-09,875000.0,120,19.86,0,Current,719267.0
L201892,C103297,Home Loan,Branch,2025-05-01,3641000.0,84,8.46,0,Current,2763669.0
L201893,C103539,Education Loan,Digital,2023-08-17,353000.0,60,12.32,106,NPL,131470.0
L201894,C101103,Personal Loan,Branch,2023-01-19,736000.0,60,12.68,3,Delinquent,115975.0
L201895,C102933,Business Loan,Branch,2025-01-29,1785000.0,120,10.62,14,Delinquent,1529622.0
L201896,C104806,Business Loan,Digital,2024-03-18,2712000.0,60,17.27,163,NPL,1478834.0
L201897,C100323,Personal Loan,Digital,2024-01-12,154000.0,60,18.14,4,Delinquent,68620.0
L201898,C101657,Business Loan,Digital,2023-10-12,2815000.0,120,17.76,12,Delinquent,1685304.0
L201899,C102669,Education Loan,Branch,2024-10-15,584000.0,84,12.64,35,Delinquent,409623.0
L201900,C104630,Education Loan,Partner,2023-10-30,1108000.0,48,11.18,3,Delinquent,407005.0
L201901,C104841,Auto Loan,DSA,2023-03-31,156000.0,48,10.28,180,NPL,30083.0
L201902,C102947,Personal Loan,Partner,2023-02-19,421000.0,12,17.94,13,Delinquent,61943.0
L201903,C102735,Personal Loan,Branch,2023-11-08,108000.0,48,16.53,49,Delinquent,32576.0
L201904,C102073,Personal Loan,Partner,2025-01-10,782000.0,84,14.69,14,Delinquent,591787.0
L201905,C102228,Auto Loan,DSA,2024-09-25,281000.0,36,13.57,2,Delinquent,117066.0
L201906,C103670,Home Loan,Digital,2025-06-09,5198000.0,48,10.04,2,Delinquent,3881945.0
L201907,C102722,Auto Loan,Branch,2024-12-19,1158000.0,48,14.03,15,Delinquent,603368.0
L201908,C102766,Business Loan,Branch,2023-12-17,406000.0,84,12.23,23,Delinquent,245801.0
L201909,C104220,Personal Loan,DSA,2026-01-06,581000.0,36,20.95,12,Delinquent,456058.0
L201910,C100693,Business Loan,Digital,2024-12-05,2245000.0,48,11.66,12,Delinquent,1430032.0
L201911,C104789,Personal Loan,DSA,2025-01-12,194000.0,24,13.99,7,Delinquent,51976.0
L201912,C103523,Personal Loan,DSA,2024-08-19,124000.0,24,16.85,54,Delinquent,13591.0
L201913,C102934,Business Loan,DSA,2024-05-22,1963000.0,60,13.94,7,Delinquent,1139720.0
L201914,C102898,Personal Loan,Digital,2026-04-06,468000.0,60,18.27,7,Delinquent,453060.0
L201915,C102884,Personal Loan,Partner,2024-04-12,571000.0,60,19.73,12,Delinquent,301229.0
L201916,C102829,Education Loan,Branch,2025-09-01,614000.0,120,12.21,50,Delinquent,558155.0
L201917,C101754,Business Loan,DSA,2023-04-11,769000.0,60,13.03,27,Delinquent,304748.0
L201918,C103691,Business Loan,Digital,2026-02-09,2623000.0,12,13.06,21,Delinquent,1295029.0
L201919,C101264,Personal Loan,Branch,2025-06-27,230000.0,60,20.91,0,Current,192806.0
L201920,C103268,Personal Loan,Branch,2025-09-16,635000.0,24,15.78,4,Delinquent,388245.0
L201921,C102633,Personal Loan,DSA,2024-01-19,285000.0,12,18.72,5,Delinquent,46119.0
L201922,C101832,Personal Loan,Digital,2025-02-28,74000.0,24,18.22,35,Delinquent,17614.0
L201923,C104020,Education Loan,Branch,2025-06-25,603000.0,84,10.16,40,Delinquent,522086.0
L201924,C101593,Personal Loan,Branch,2023-03-27,689000.0,12,15.23,55,Delinquent,113135.0
L201925,C103298,Business Loan,DSA,2025-02-18,2514000.0,120,14.29,3,Delinquent,1934170.0
L201926,C101255,Personal Loan,Branch,2025-10-26,369000.0,48,12.63,56,Delinquent,308453.0
L201927,C101003,Auto Loan,Branch,2025-10-14,570000.0,36,12.99,37,Delinquent,397340.0
L201928,C102876,Personal Loan,DSA,2025-07-02,296000.0,12,18.7,15,Delinquent,51662.0
L201929,C104879,Personal Loan,Branch,2025-12-08,303000.0,36,16.47,11,Delinquent,257398.0
L201930,C101500,Personal Loan,Branch,2023-12-05,361000.0,120,19.1,10,Delinquent,230399.0
L201931,C100573,Education Loan,Digital,2025-04-06,782000.0,48,12.56,4,Delinquent,478119.0
L201932,C100603,Auto Loan,Digital,2023-11-20,980000.0,24,14.52,5,Delinquent,87019.0
L201933,C102460,Auto Loan,Digital,2025-11-01,385000.0,120,14.01,5,Delinquent,336627.0
L201934,C103914,Personal Loan,Branch,2024-09-21,270000.0,12,17.2,56,Delinquent,42154.0
L201935,C103562,Auto Loan,Digital,2025-09-20,703000.0,48,14.82,46,Delinquent,533716.0
L201936,C101046,Auto Loan,Digital,2023-12-06,1785000.0,36,10.81,14,Delinquent,142800.0
L201937,C104175,Home Loan,Digital,2024-01-04,3606000.0,36,9.73,4,Delinquent,288480.0
L201938,C100825,Auto Loan,Branch,2026-03-10,682000.0,48,14.94,6,Delinquent,529430.0
L201939,C102797,Business Loan,Branch,2025-12-21,2154000.0,48,12.65,5,Delinquent,1884374.0
L201940,C104246,Education Loan,Digital,2023-08-21,1060000.0,84,12.0,0,Current,568416.0
L201941,C104040,Education Loan,Branch,2024-04-09,868000.0,12,11.2,138,NPL,73476.0
L201942,C103511,Home Loan,Partner,2023-07-04,3336000.0,60,9.18,7,Delinquent,1123430.0
L201943,C101656,Personal Loan,Partner,2025-02-02,219000.0,60,16.48,30,Delinquent,152128.0
L201944,C103831,Personal Loan,Digital,2023-02-22,782000.0,120,19.7,14,Delinquent,484872.0
L201945,C101934,Personal Loan,DSA,2023-02-01,301000.0,120,16.29,5,Delinquent,206770.0
L201946,C101752,Personal Loan,Digital,2024-10-25,741000.0,36,11.41,15,Delinquent,309480.0
L201947,C102664,Personal Loan,Branch,2025-12-10,297000.0,48,20.46,11,Delinquent,243678.0
L201948,C103088,Auto Loan,Digital,2025-06-07,913000.0,12,10.53,134,NPL,82340.0
L201949,C101046,Home Loan,Partner,2025-04-14,4467000.0,84,8.25,4,Delinquent,3858409.0
L201950,C104661,Auto Loan,Branch,2024-12-04,200000.0,120,13.17,111,NPL,172940.0
L201951,C104335,Education Loan,Digital,2023-08-06,1141000.0,120,10.35,9,Delinquent,676570.0
L201952,C101414,Personal Loan,Digital,2023-09-07,553000.0,60,17.45,15,Delinquent,250517.0
L201953,C101209,Personal Loan,Branch,2025-01-10,628000.0,120,17.81,130,NPL,544857.0
L201954,C100345,Auto Loan,Digital,2026-01-13,1628000.0,48,11.19,26,Delinquent,1436834.0
L201955,C102031,Auto Loan,Partner,2023-02-27,1797000.0,24,9.02,82,Delinquent,330426.0
L201956,C100855,Home Loan,Branch,2024-03-31,4488000.0,48,10.91,3,Delinquent,1883498.0
L201957,C104653,Business Loan,Branch,2023-08-15,1836000.0,12,16.87,15,Delinquent,410261.0
L201958,C104488,Personal Loan,Branch,2023-06-18,80000.0,24,11.15,47,Delinquent,11002.0
L201959,C104144,Auto Loan,DSA,2024-02-29,1433000.0,48,12.08,15,Delinquent,334488.0
L201960,C101408,Education Loan,Digital,2023-08-18,372000.0,36,12.95,56,Delinquent,64327.0
L201961,C103451,Home Loan,Digital,2023-10-22,2519000.0,12,9.67,17,Delinquent,497462.0
L201962,C102457,Auto Loan,DSA,2024-06-09,1257000.0,36,11.27,6,Delinquent,344503.0
L201963,C101367,Personal Loan,Partner,2025-06-10,719000.0,48,18.73,12,Delinquent,488060.0
L201964,C102673,Personal Loan,Branch,2024-10-15,365000.0,36,16.9,2,Delinquent,161756.0
L201965,C100827,Personal Loan,DSA,2024-10-14,293000.0,48,13.38,15,Delinquent,162899.0
L201966,C104801,Auto Loan,Digital,2024-12-22,288000.0,24,10.21,23,Delinquent,24214.0
L201967,C100820,Auto Loan,Branch,2023-09-28,629000.0,36,14.56,1,Delinquent,82786.0
L201968,C101508,Education Loan,Branch,2023-03-29,282000.0,48,10.79,6,Delinquent,24917.0
L201969,C101108,Auto Loan,Digital,2023-02-03,457000.0,24,14.47,12,Delinquent,69599.0
L201970,C102607,Personal Loan,Partner,2025-11-06,52000.0,84,17.96,26,Delinquent,44011.0
L201971,C103361,Business Loan,Digital,2025-11-17,323000.0,24,12.61,11,Delinquent,233484.0
L201972,C104791,Personal Loan,Digital,2024-02-08,290000.0,120,14.88,13,Delinquent,188267.0
L201973,C101944,Auto Loan,Branch,2025-07-29,1746000.0,36,9.4,5,Delinquent,1341656.0
L201974,C101007,Personal Loan,Branch,2023-11-08,828000.0,12,18.18,169,NPL,220581.0
L201975,C100109,Business Loan,Partner,2024-01-02,1846000.0,48,17.55,11,Delinquent,571725.0
L201976,C102990,Education Loan,DSA,2025-04-05,139000.0,120,9.89,7,Delinquent,115437.0
L201977,C104896,Personal Loan,Digital,2026-01-17,233000.0,48,17.43,52,Delinquent,209103.0
L201978,C100319,Auto Loan,Branch,2025-01-06,1369000.0,36,10.84,3,Delinquent,730381.0
L201979,C104981,Auto Loan,Branch,2026-02-25,1651000.0,120,9.47,43,Delinquent,1503383.0
L201980,C101315,Personal Loan,Partner,2026-04-06,360000.0,48,19.42,13,Delinquent,321462.0
L201981,C104543,Personal Loan,Branch,2023-02-05,64000.0,48,13.68,121,NPL,14564.0
L201982,C100347,Auto Loan,Branch,2024-05-07,706000.0,12,10.59,7,Delinquent,129163.0
L201983,C104459,Personal Loan,DSA,2024-07-19,337000.0,60,14.05,20,Delinquent,194961.0
L201984,C101651,Personal Loan,Partner,2023-08-08,802000.0,12,11.79,26,Delinquent,110377.0
L201985,C101375,Business Loan,Branch,2023-09-13,1833000.0,84,12.09,12,Delinquent,1227941.0
L201986,C101033,Auto Loan,DSA,2026-03-13,301000.0,84,11.85,14,Delinquent,279921.0
L201987,C100669,Personal Loan,Branch,2023-08-04,872000.0,60,20.17,4,Delinquent,305345.0
L201988,C103993,Education Loan,DSA,2024-08-01,1144000.0,48,9.35,15,Delinquent,578900.0
L201989,C100347,Business Loan,Branch,2024-07-31,2123000.0,120,16.58,8,Delinquent,1763843.0
L201990,C102317,Education Loan,Partner,2025-03-04,279000.0,24,9.62,5,Delinquent,65381.0
L201991,C104743,Home Loan,DSA,2024-10-19,3077000.0,12,8.89,9,Delinquent,489721.0
L201992,C102026,Personal Loan,Partner,2023-02-20,855000.0,120,11.93,16,Delinquent,553976.0
L201993,C104136,Personal Loan,Digital,2024-06-25,863000.0,24,18.32,11,Delinquent,148044.0
L201994,C103462,Education Loan,Partner,2024-02-08,617000.0,120,8.6,14,Delinquent,498602.0
L201995,C103977,Business Loan,Digital,2023-06-04,1315000.0,24,13.53,8,Delinquent,215925.0
L201996,C104736,Business Loan,Digital,2026-03-30,2293000.0,36,13.22,138,NPL,2126780.0
L201997,C100490,Home Loan,Branch,2024-10-10,3370000.0,84,10.18,21,Delinquent,2365051.0
L201998,C101508,Home Loan,DSA,2026-03-03,4095000.0,24,8.54,10,Delinquent,3258750.0
L201999,C101608,Auto Loan,Digital,2026-01-03,1646000.0,24,14.64,3,Delinquent,1081581.0
L202000,C100334,Personal Loan,Digital,2026-03-26,130000.0,36,20.23,4,Delinquent,107167.0
L202001,C100532,Home Loan,Digital,2023-10-12,4284000.0,60,10.52,148,NPL,2013923.0
L202002,C100549,Auto Loan,DSA,2025-09-15,156000.0,60,10.04,3,Delinquent,127590.0
L202003,C104749,Business Loan,Digital,2023-02-18,323000.0,60,13.37,13,Delinquent,106051.0
L202004,C104287,Home Loan,Digital,2024-08-23,2483000.0,36,11.22,80,Delinquent,824934.0
L202005,C102943,Business Loan,Digital,2025-11-08,1931000.0,84,11.67,0,Current,1638205.0
L202006,C104230,Personal Loan,Digital,2024-11-17,371000.0,48,17.93,11,Delinquent,252856.0
L202007,C101720,Personal Loan,Digital,2023-08-31,585000.0,36,18.18,9,Delinquent,60418.0
L202008,C102377,Personal Loan,DSA,2023-03-31,218000.0,120,15.18,40,Delinquent,140467.0
L202009,C104418,Personal Loan,DSA,2024-07-04,467000.0,120,13.45,4,Delinquent,419365.0
L202010,C100739,Personal Loan,Digital,2025-08-09,869000.0,120,16.14,9,Delinquent,773682.0
L202011,C100732,Personal Loan,Branch,2026-01-08,717000.0,48,20.55,6,Delinquent,604190.0
L202012,C102633,Home Loan,Digital,2025-06-17,2673000.0,48,8.55,7,Delinquent,1871077.0
L202013,C101264,Home Loan,DSA,2024-06-14,5960000.0,12,11.26,12,Delinquent,476800.0
L202014,C103343,Home Loan,Partner,2025-04-29,2526000.0,120,9.38,11,Delinquent,2098913.0
L202015,C103180,Business Loan,Branch,2025-07-29,2957000.0,24,12.92,8,Delinquent,1558026.0
L202016,C101662,Personal Loan,Partner,2024-04-04,844000.0,36,13.81,142,NPL,152092.0
L202017,C100580,Personal Loan,Branch,2023-11-13,463000.0,36,20.47,15,Delinquent,37040.0
L202018,C100413,Personal Loan,Partner,2023-11-16,843000.0,48,16.69,1,Delinquent,205059.0
L202019,C102215,Personal Loan,Partner,2025-06-13,517000.0,36,17.57,8,Delinquent,331920.0
L202020,C101610,Auto Loan,Digital,2025-08-29,189000.0,24,11.68,7,Delinquent,98996.0
L202021,C100170,Business Loan,Partner,2023-08-22,1109000.0,36,15.48,13,Delinquent,286975.0
L202022,C103453,Personal Loan,Digital,2026-03-15,473000.0,24,12.79,9,Delinquent,348033.0
L202023,C104787,Home Loan,Digital,2023-01-23,3184000.0,84,11.09,11,Delinquent,1559871.0
L202024,C104892,Personal Loan,DSA,2024-05-23,703000.0,60,21.83,10,Delinquent,370863.0
L202025,C100589,Personal Loan,Branch,2024-08-02,312000.0,12,13.25,10,Delinquent,43028.0
L202026,C100951,Business Loan,Branch,2023-03-08,598000.0,84,12.24,19,Delinquent,257030.0
L202027,C102160,Auto Loan,Branch,2025-05-19,1676000.0,60,11.85,5,Delinquent,1192559.0
L202028,C104573,Auto Loan,Digital,2025-12-16,943000.0,48,10.42,13,Delinquent,846960.0
L202029,C102873,Business Loan,DSA,2023-10-13,2642000.0,48,14.36,11,Delinquent,730312.0
L202030,C102284,Auto Loan,DSA,2025-04-07,1085000.0,60,12.7,2,Delinquent,856445.0
L202031,C104629,Personal Loan,Partner,2026-02-15,682000.0,12,11.72,14,Delinquent,352907.0
L202032,C103317,Auto Loan,Partner,2025-03-16,1288000.0,36,11.72,2,Delinquent,717901.0
L202033,C104925,Business Loan,DSA,2024-06-26,672000.0,60,10.52,180,NPL,368754.0
L202034,C104319,Home Loan,Partner,2026-02-07,2903000.0,120,10.12,11,Delinquent,2729621.0
L202035,C104992,Auto Loan,Branch,2024-04-26,442000.0,24,9.54,46,Delinquent,44252.0
L202036,C102788,Home Loan,DSA,2025-03-15,2847000.0,60,8.48,14,Delinquent,2064752.0
L202037,C101873,Personal Loan,Branch,2025-07-13,402000.0,120,13.86,3,Delinquent,394496.0
L202038,C100308,Auto Loan,Branch,2025-01-11,757000.0,120,11.96,3,Delinquent,643692.0
L202039,C103650,Personal Loan,Branch,2024-01-13,415000.0,84,15.13,27,Delinquent,294802.0
L202040,C101329,Personal Loan,Branch,2025-05-02,687000.0,84,11.62,142,NPL,584726.0
L202041,C100055,Home Loan,Partner,2024-01-07,1803000.0,60,10.49,6,Delinquent,874744.0
L202042,C104015,Auto Loan,Digital,2024-08-03,697000.0,48,9.56,48,Delinquent,307171.0
L202043,C102121,Business Loan,Partner,2024-10-16,2667000.0,120,16.84,118,NPL,2118648.0
L202044,C102765,Auto Loan,Digital,2023-12-11,1409000.0,60,10.16,46,Delinquent,715730.0
L202045,C103920,Auto Loan,DSA,2025-07-09,558000.0,120,12.13,16,Delinquent,460955.0
L202046,C101646,Personal Loan,Branch,2023-10-30,529000.0,12,17.33,6,Delinquent,70832.0
L202047,C104084,Auto Loan,Partner,2023-07-13,379000.0,12,14.51,9,Delinquent,69589.0
L202048,C102917,Personal Loan,Branch,2025-05-21,277000.0,36,19.22,22,Delinquent,167578.0
L202049,C102839,Home Loan,DSA,2025-11-22,5810000.0,12,10.35,11,Delinquent,2586971.0
L202050,C101343,Auto Loan,Partner,2023-10-19,217000.0,60,11.15,176,NPL,100796.0
L202051,C103945,Personal Loan,DSA,2024-09-13,244000.0,120,15.63,3,Delinquent,197676.0
L202052,C101206,Business Loan,DSA,2026-01-22,2498000.0,24,16.47,12,Delinquent,1767810.0
